|dates|Adjuntas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Adjuntas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Adjuntas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Adjuntas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Adjuntas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-02|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-03|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-04|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-05|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-06|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-07|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-08|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-09|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-10|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-11|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-12|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-13|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-14|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-15|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-16|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-17|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-18|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-19|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-20|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-21|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-22|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-23|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-24|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-25|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-26|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-27|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-28|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-29|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-30|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-01-31|3388.0|0|796.5|0|19.03453220217469|0|4184.5|0
0|2020-02-01|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-02|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-03|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-04|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-05|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-06|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-07|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-08|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-09|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-10|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-11|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-12|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-13|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-14|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-15|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-16|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-17|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-18|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-19|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-20|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-21|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-22|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-23|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-24|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-25|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-26|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-27|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-28|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-02-29|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-01|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-02|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-03|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-04|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-05|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-06|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-07|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-08|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-09|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-10|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-11|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-12|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-13|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-14|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-15|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-16|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-17|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-18|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-19|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-20|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-21|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-22|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-23|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-24|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-25|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-26|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-27|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-28|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-29|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-30|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-03-31|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-01|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-02|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-03|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-04|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-05|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-06|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-07|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-08|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-09|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-10|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-11|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-12|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-13|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-14|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-15|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-16|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-17|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-18|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-19|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-20|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-21|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-22|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-23|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-24|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-25|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-26|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-27|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-28|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-29|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-04-30|3410.0|0|771.0|0|18.440564458263573|0|4181.0|0
0|2020-05-01|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-02|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-03|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-04|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-05|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-06|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-07|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-08|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-09|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-10|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-11|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-12|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-13|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-14|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-15|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-16|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-17|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-18|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-19|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-20|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-21|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-22|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-23|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-24|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-25|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-26|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-27|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-28|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-29|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-30|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-05-31|3396.0|0|436.0|0|11.377870563674321|0|3832.0|0
0|2020-06-01|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-02|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-03|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-04|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-05|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-06|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-07|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-08|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-09|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-10|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-11|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-12|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-13|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-14|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-15|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-16|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-17|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-18|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-19|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-20|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-21|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-22|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-23|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-24|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-25|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-26|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-27|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-28|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-29|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-06-30|3544.0|0|400.0|0|10.141987829614605|0|3944.0|0
0|2020-07-01|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-02|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-03|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-04|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-05|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-06|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-07|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-08|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-09|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-10|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-11|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-12|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-13|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-14|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-15|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-16|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-17|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-18|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-19|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-20|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-21|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-22|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-23|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-24|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-25|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-26|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-27|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-28|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-29|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-30|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-07-31|3555.0|0|345.0|0|8.846153846153847|0|3900.0|0
0|2020-08-01|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-02|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-03|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-04|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-05|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-06|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-07|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-08|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-09|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-10|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-11|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-12|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-13|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-14|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-15|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-16|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-17|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-18|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-19|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-20|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-21|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-22|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-23|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-24|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-25|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-26|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-27|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-28|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-29|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-30|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-08-31|3676.0|0|413.0|0|10.100269014428955|0|4089.0|0
0|2020-09-01|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-02|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-03|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-04|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-05|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-06|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-07|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-08|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-09|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-10|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-11|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-12|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-13|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-14|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-15|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-16|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-17|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-18|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-19|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-20|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-21|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-22|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-23|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-24|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-25|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-26|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-27|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-28|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-29|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-09-30|3639.0|0|485.0|0|11.760426770126092|0|4124.0|0
0|2020-10-01|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-02|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-03|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-04|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-05|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-06|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-07|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-08|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-09|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-10|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-11|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-12|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-13|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-14|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-15|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-16|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-17|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-18|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-19|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-20|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-21|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-22|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-23|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-24|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-25|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-26|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-27|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-28|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-29|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-30|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-10-31|3606.0|0|426.0|0|10.56547619047619|0|4032.0|0
0|2020-11-01|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
