|dates|McClain_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|McClain_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|McClain_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|McClain_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|McClain_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|McClain_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|McClain_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|McClain_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-04|7698.0|0|7698.0|0|106.0|0|0.0|100
0|2021-12-05|7698.0|0|7698.0|0|106.0|0|0.0|100
0|2021-12-06|7698.0|0|7698.0|0|106.0|0|0.0|100
0|2021-12-07|7698.0|0|7698.0|0|106.0|0|0.0|100
0|2021-12-08|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-09|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-10|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-11|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-12|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-13|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-14|7775.0|0|7775.0|0|106.0|0|0.0|100
0|2021-12-15|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-16|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-17|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-18|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-19|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-20|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-21|7855.0|0|7855.0|0|106.0|0|0.0|100
0|2021-12-22|7962.0|0|7962.0|0|106.0|0|0.0|100
0|2021-12-23|7962.0|0|7962.0|0|107.0|0|0.0|100
0|2021-12-24|7962.0|0|7962.0|0|107.0|0|0.0|100
0|2021-12-25|7962.0|0|7962.0|0|107.0|0|0.0|100
0|2021-12-26|7962.0|0|7962.0|0|107.0|0|0.0|100
0|2021-12-27|7962.0|0|7962.0|0|107.0|0|0.0|100
0|2021-12-28|7962.0|0|7962.0|0|107.0|0|0.0|100
0|2021-12-29|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2021-12-30|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2021-12-31|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2022-01-01|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2022-01-02|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2022-01-03|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2022-01-04|8112.0|0|8112.0|0|107.0|0|0.0|100
0|2022-01-05|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-06|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-07|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-08|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-09|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-10|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-11|8230.0|0|8230.0|0|106.0|0|0.0|100
0|2022-01-12|8768.0|0|8768.0|0|106.0|0|0.0|100
0|2022-01-13|8768.0|0|8768.0|0|106.0|0|0.0|100
0|2022-01-14|8768.0|0|8768.0|0|106.0|0|0.0|100
0|2022-01-15|8768.0|0|8768.0|0|106.0|0|0.0|100
0|2022-01-16|8768.0|0|8768.0|0|106.0|0|0.0|100
0|2022-01-17|8768.0|0|0.0|100|106.0|0|0.0|100
