|dates|Eaton_Michigan_UnitedStates.BLS_EmployedPopulation.data|Eaton_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Eaton_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Eaton_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Eaton_Michigan_UnitedStates.BLS_UnemploymentRate.data|Eaton_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Eaton_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Eaton_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-16|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-17|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-18|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-19|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-20|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-21|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-22|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-23|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-24|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-25|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-26|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-27|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-28|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-29|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-11-30|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-01|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-02|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-03|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-04|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-05|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-06|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-07|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-08|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-09|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-10|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-11|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-12|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-13|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-14|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-15|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-16|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-17|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-18|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-19|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-20|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-21|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-22|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-23|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-24|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-25|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-26|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-27|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-28|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-29|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-30|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2021-12-31|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-01|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-02|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-03|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-04|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-05|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-06|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-07|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-08|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-09|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-10|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-11|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-12|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-13|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-14|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-15|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-16|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
0|2022-01-17|51537.0|0|2998.0|0|5.497386999174842|0|54535.0|0
