|dates|Gratiot_Michigan_UnitedStates.JHU_ConfirmedCases.data|Gratiot_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Gratiot_Michigan_UnitedStates.NYT_ConfirmedCases.data|Gratiot_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Gratiot_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Gratiot_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Gratiot_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Gratiot_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|5427.0|0|8320.0|0|125.0|0|0.0|100
0|2021-10-18|5506.0|0|8399.0|0|125.0|0|0.0|100
0|2021-10-19|5506.0|0|8399.0|0|125.0|0|0.0|100
0|2021-10-20|5596.0|0|8489.0|0|125.0|0|0.0|100
0|2021-10-21|5596.0|0|8489.0|0|125.0|0|0.0|100
0|2021-10-22|5656.0|0|8549.0|0|126.0|0|0.0|100
0|2021-10-23|5656.0|0|8549.0|0|126.0|0|0.0|100
0|2021-10-24|5656.0|0|8549.0|0|126.0|0|0.0|100
0|2021-10-25|5713.0|0|8606.0|0|126.0|0|0.0|100
0|2021-10-26|5713.0|0|8606.0|0|126.0|0|0.0|100
0|2021-10-27|5823.0|0|8716.0|0|128.0|0|0.0|100
0|2021-10-28|5823.0|0|8716.0|0|128.0|0|0.0|100
0|2021-10-29|5887.0|0|8780.0|0|128.0|0|0.0|100
0|2021-10-30|5887.0|0|8780.0|0|128.0|0|0.0|100
0|2021-10-31|5887.0|0|8780.0|0|128.0|0|0.0|100
0|2021-11-01|5991.0|0|8884.0|0|129.0|0|0.0|100
0|2021-11-02|5991.0|0|8884.0|0|129.0|0|0.0|100
0|2021-11-03|6076.0|0|8969.0|0|130.0|0|0.0|100
0|2021-11-04|6076.0|0|8969.0|0|130.0|0|0.0|100
0|2021-11-05|6168.0|0|9061.0|0|130.0|0|0.0|100
0|2021-11-06|6168.0|0|9061.0|0|130.0|0|0.0|100
0|2021-11-07|6168.0|0|9061.0|0|130.0|0|0.0|100
0|2021-11-08|6253.0|0|9146.0|0|130.0|0|0.0|100
0|2021-11-09|6253.0|0|9146.0|0|130.0|0|0.0|100
0|2021-11-10|6253.0|0|9201.0|0|130.0|0|0.0|100
0|2021-11-11|6308.0|0|9201.0|0|131.0|0|0.0|100
0|2021-11-12|6414.0|0|9307.0|0|133.0|0|0.0|100
0|2021-11-13|6414.0|0|9307.0|0|133.0|0|0.0|100
0|2021-11-14|6414.0|0|9307.0|0|133.0|0|0.0|100
0|2021-11-15|6550.0|0|9443.0|0|135.0|0|0.0|100
0|2021-11-16|6550.0|0|9443.0|0|135.0|0|0.0|100
0|2021-11-17|6636.0|0|9529.0|0|136.0|0|0.0|100
0|2021-11-18|6636.0|0|9529.0|0|136.0|0|0.0|100
0|2021-11-19|6703.0|0|9596.0|0|137.0|0|0.0|100
0|2021-11-20|6703.0|0|9596.0|0|137.0|0|0.0|100
0|2021-11-21|6703.0|0|9596.0|0|137.0|0|0.0|100
0|2021-11-22|6797.0|0|9690.0|0|139.0|0|0.0|100
0|2021-11-23|6797.0|0|9690.0|0|139.0|0|0.0|100
0|2021-11-24|6891.0|0|9784.0|0|139.0|0|0.0|100
0|2021-11-25|6891.0|0|9784.0|0|139.0|0|0.0|100
0|2021-11-26|6891.0|0|9784.0|0|139.0|0|0.0|100
0|2021-11-27|6891.0|0|9784.0|0|139.0|0|0.0|100
0|2021-11-28|6891.0|0|9784.0|0|139.0|0|0.0|100
0|2021-11-29|7002.0|0|9895.0|0|140.0|0|0.0|100
0|2021-11-30|7002.0|0|9895.0|0|140.0|0|0.0|100
0|2021-12-01|7075.0|0|9968.0|0|141.0|0|0.0|100
0|2021-12-02|7075.0|0|9968.0|0|141.0|0|0.0|100
0|2021-12-03|7155.0|0|10048.0|0|144.0|0|0.0|100
0|2021-12-04|7155.0|0|10048.0|0|144.0|0|0.0|100
0|2021-12-05|7155.0|0|10048.0|0|144.0|0|0.0|100
0|2021-12-06|7243.0|0|10136.0|0|144.0|0|0.0|100
0|2021-12-07|7243.0|0|10136.0|0|144.0|0|0.0|100
0|2021-12-08|7302.0|0|10195.0|0|147.0|0|0.0|100
0|2021-12-09|7302.0|0|10195.0|0|147.0|0|0.0|100
0|2021-12-10|7365.0|0|10258.0|0|148.0|0|0.0|100
0|2021-12-11|7365.0|0|10258.0|0|148.0|0|0.0|100
0|2021-12-12|7365.0|0|10258.0|0|148.0|0|0.0|100
0|2021-12-13|7448.0|0|10341.0|0|150.0|0|0.0|100
0|2021-12-14|7448.0|0|10341.0|0|150.0|0|0.0|100
0|2021-12-15|7492.0|0|10385.0|0|152.0|0|0.0|100
0|2021-12-16|7492.0|0|10385.0|0|152.0|0|0.0|100
0|2021-12-17|7593.0|0|10486.0|0|153.0|0|0.0|100
0|2021-12-18|7593.0|0|10486.0|0|153.0|0|0.0|100
0|2021-12-19|7593.0|0|10486.0|0|153.0|0|0.0|100
0|2021-12-20|7788.0|0|10681.0|0|156.0|0|0.0|100
0|2021-12-21|7788.0|0|10681.0|0|156.0|0|0.0|100
0|2021-12-22|7846.0|0|10739.0|0|158.0|0|0.0|100
0|2021-12-23|7846.0|0|10739.0|0|158.0|0|0.0|100
0|2021-12-24|7846.0|0|10739.0|0|158.0|0|0.0|100
0|2021-12-25|7846.0|0|10739.0|0|158.0|0|0.0|100
0|2021-12-26|7846.0|0|10739.0|0|158.0|0|0.0|100
0|2021-12-27|7906.0|0|10799.0|0|158.0|0|0.0|100
0|2021-12-28|7906.0|0|10799.0|0|158.0|0|0.0|100
0|2021-12-29|7957.0|0|10850.0|0|160.0|0|0.0|100
0|2021-12-30|7957.0|0|10850.0|0|160.0|0|0.0|100
0|2021-12-31|7957.0|0|10850.0|0|160.0|0|0.0|100
0|2022-01-01|7957.0|0|10850.0|0|160.0|0|0.0|100
0|2022-01-02|7957.0|0|10850.0|0|160.0|0|0.0|100
0|2022-01-03|8089.0|0|10982.0|0|161.0|0|0.0|100
0|2022-01-04|8089.0|0|10982.0|0|161.0|0|0.0|100
0|2022-01-05|8214.0|0|11107.0|0|162.0|0|0.0|100
0|2022-01-06|8214.0|0|11107.0|0|162.0|0|0.0|100
0|2022-01-07|8309.0|0|11202.0|0|163.0|0|0.0|100
0|2022-01-08|8309.0|0|11202.0|0|163.0|0|0.0|100
0|2022-01-09|8309.0|0|11202.0|0|163.0|0|0.0|100
0|2022-01-10|8399.0|0|11292.0|0|164.0|0|0.0|100
