|dates|Clay_Texas_UnitedStates.JHU_ConfirmedCases.data|Clay_Texas_UnitedStates.JHU_ConfirmedCases.missing|Clay_Texas_UnitedStates.NYT_ConfirmedCases.data|Clay_Texas_UnitedStates.NYT_ConfirmedCases.missing|Clay_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Clay_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Clay_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Clay_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-11|1608.0|0|1608.0|0|25.0|0|0.0|100
0|2021-12-12|1608.0|0|1608.0|0|25.0|0|0.0|100
0|2021-12-13|1610.0|0|1610.0|0|25.0|0|0.0|100
0|2021-12-14|1610.0|0|1610.0|0|25.0|0|0.0|100
0|2021-12-15|1611.0|0|1611.0|0|25.0|0|0.0|100
0|2021-12-16|1612.0|0|1612.0|0|25.0|0|0.0|100
0|2021-12-17|1621.0|0|1621.0|0|25.0|0|0.0|100
0|2021-12-18|1622.0|0|1622.0|0|26.0|0|0.0|100
0|2021-12-19|1622.0|0|1622.0|0|26.0|0|0.0|100
0|2021-12-20|1622.0|0|1622.0|0|26.0|0|0.0|100
0|2021-12-21|1623.0|0|1623.0|0|26.0|0|0.0|100
0|2021-12-22|1629.0|0|1629.0|0|26.0|0|0.0|100
0|2021-12-23|1630.0|0|1630.0|0|26.0|0|0.0|100
0|2021-12-24|1630.0|0|1630.0|0|26.0|0|0.0|100
0|2021-12-25|1630.0|0|1630.0|0|26.0|0|0.0|100
0|2021-12-26|1630.0|0|1630.0|0|26.0|0|0.0|100
0|2021-12-27|1636.0|0|1636.0|0|26.0|0|0.0|100
0|2021-12-28|1641.0|0|1641.0|0|26.0|0|0.0|100
0|2021-12-29|1642.0|0|1642.0|0|26.0|0|0.0|100
0|2021-12-30|1644.0|0|1644.0|0|26.0|0|0.0|100
0|2021-12-31|1644.0|0|1644.0|0|26.0|0|0.0|100
0|2022-01-01|1644.0|0|1644.0|0|26.0|0|0.0|100
0|2022-01-02|1644.0|0|1644.0|0|26.0|0|0.0|100
0|2022-01-03|1663.0|0|1663.0|0|26.0|0|0.0|100
0|2022-01-04|1673.0|0|1673.0|0|26.0|0|0.0|100
0|2022-01-05|1677.0|0|1677.0|0|26.0|0|0.0|100
0|2022-01-06|1680.0|0|1680.0|0|26.0|0|0.0|100
0|2022-01-07|1688.0|0|1688.0|0|26.0|0|0.0|100
0|2022-01-08|1694.0|0|1694.0|0|26.0|0|0.0|100
0|2022-01-09|1696.0|0|1696.0|0|26.0|0|0.0|100
0|2022-01-10|1706.0|0|1706.0|0|26.0|0|0.0|100
0|2022-01-11|1713.0|0|1713.0|0|26.0|0|0.0|100
0|2022-01-12|1723.0|0|1723.0|0|26.0|0|0.0|100
0|2022-01-13|1723.0|0|1741.0|0|26.0|0|0.0|100
0|2022-01-14|1741.0|0|1789.0|0|26.0|0|0.0|100
0|2022-01-15|1805.0|0|1805.0|0|26.0|0|0.0|100
0|2022-01-16|1811.0|0|1811.0|0|26.0|0|0.0|100
0|2022-01-17|1822.0|0|0.0|100|26.0|0|0.0|100
