|dates|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedCases.data|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|NewHaven_Connecticut_UnitedStates.NYT_ConfirmedCases.data|NewHaven_Connecticut_UnitedStates.NYT_ConfirmedCases.missing|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|114705.0|0|114705.0|0|2297.0|0|0.0|100
0|2021-12-13|116779.0|0|116779.0|0|2297.0|0|0.0|100
0|2021-12-14|116779.0|0|117516.0|0|2297.0|0|0.0|100
0|2021-12-15|117870.0|0|117870.0|0|2310.0|0|0.0|100
0|2021-12-16|118367.0|0|118367.0|0|2310.0|0|0.0|100
0|2021-12-17|118666.0|0|118666.0|0|2310.0|0|0.0|100
0|2021-12-18|118666.0|0|118666.0|0|2310.0|0|0.0|100
0|2021-12-19|118666.0|0|118666.0|0|2310.0|0|0.0|100
0|2021-12-20|120403.0|0|120403.0|0|2318.0|0|0.0|100
0|2021-12-21|122290.0|0|122290.0|0|2325.0|0|0.0|100
0|2021-12-22|123300.0|0|123300.0|0|2325.0|0|0.0|100
0|2021-12-23|124326.0|0|124326.0|0|2325.0|0|0.0|100
0|2021-12-24|124326.0|0|124326.0|0|2325.0|0|0.0|100
0|2021-12-25|124326.0|0|124326.0|0|2325.0|0|0.0|100
0|2021-12-26|124326.0|0|124326.0|0|2325.0|0|0.0|100
0|2021-12-27|127993.0|0|127993.0|0|2327.0|0|0.0|100
0|2021-12-28|129536.0|0|129536.0|0|2341.0|0|0.0|100
0|2021-12-29|131526.0|0|131526.0|0|2342.0|0|0.0|100
0|2021-12-30|133669.0|0|133669.0|0|2342.0|0|0.0|100
0|2021-12-31|133669.0|0|133669.0|0|2342.0|0|0.0|100
0|2022-01-01|133669.0|0|133669.0|0|2342.0|0|0.0|100
0|2022-01-02|133669.0|0|133669.0|0|2342.0|0|0.0|100
0|2022-01-03|140745.0|0|140745.0|0|2349.0|0|0.0|100
0|2022-01-04|143548.0|0|143548.0|0|2371.0|0|0.0|100
0|2022-01-05|145539.0|0|145539.0|0|2371.0|0|0.0|100
0|2022-01-06|147192.0|0|147192.0|0|2371.0|0|0.0|100
0|2022-01-07|149587.0|0|149587.0|0|2403.0|0|0.0|100
0|2022-01-08|149587.0|0|149587.0|0|2403.0|0|0.0|100
0|2022-01-09|149587.0|0|149587.0|0|2403.0|0|0.0|100
0|2022-01-10|159375.0|0|159375.0|0|2403.0|0|0.0|100
0|2022-01-11|161272.0|0|161272.0|0|2429.0|0|0.0|100
0|2022-01-12|163214.0|0|163214.0|0|2434.0|0|0.0|100
0|2022-01-13|163214.0|0|165359.0|0|2434.0|0|0.0|100
0|2022-01-14|167580.0|0|167580.0|0|2470.0|0|0.0|100
0|2022-01-15|167580.0|0|167580.0|0|2470.0|0|0.0|100
0|2022-01-16|167580.0|0|167580.0|0|2470.0|0|0.0|100
0|2022-01-17|171881.0|0|0.0|100|2469.0|0|0.0|100
