|dates|Kosciusko_Indiana_UnitedStates.AveragePrecipitationTotal.data|Kosciusko_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Kosciusko_Indiana_UnitedStates.AveragePrecipitation.data|Kosciusko_Indiana_UnitedStates.AveragePrecipitation.missing|Kosciusko_Indiana_UnitedStates.AverageWindDirection.data|Kosciusko_Indiana_UnitedStates.AverageWindDirection.missing|Kosciusko_Indiana_UnitedStates.AverageWindSpeed.data|Kosciusko_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|230.20833333333334|0|7.416666666666667|0
0|2021-10-18|0.0|0|0.0|0|132.8125|0|2.5208333333333335|0
0|2021-10-19|0.0|0|0.0|0|90.0|0|2.2395833333333335|0
0|2021-10-20|0.0|0|0.0|0|118.02083333333333|0|3.28125|0
0|2021-10-21|0.0|0|0.0|0|248.59375|0|10.020833333333334|0
0|2021-10-22|0.0|0|0.0|0|53.020833333333336|0|1.59375|0
0|2021-10-23|0.0|0|0.0|0|138.75|0|2.78125|0
0|2021-10-24|0.0|0|0.004791666666666667|0|63.125|0|7.0|0
0|2021-10-25|0.0|0|0.014895833333333339|0|151.04166666666666|0|11.5625|0
0|2021-10-26|0.0|0|0.0010416666666666667|0|278.3333333333333|0|5.479166666666667|0
0|2021-10-27|0.0|0|0.0|0|44.375|0|3.5625|0
0|2021-10-28|0.0|0|0.0013541666666666667|0|113.85416666666667|0|10.25|0
0|2021-10-29|0.0|0|0.0054166666666666695|0|109.58333333333333|0|5.489583333333333|0
0|2021-10-30|0.0|0|0.0022916666666666667|0|151.77083333333334|0|6.697916666666667|0
0|2021-10-31|0.0|0|0.0|0|241.14583333333334|0|7.8125|0
0|2021-11-01|0.0|0|0.0|0|249.375|0|7.135416666666667|0
0|2021-11-02|0.0|0|0.0|0|261.3020833333333|0|8.666666666666666|0
0|2021-11-03|0.0|0|0.0|0|111.45833333333333|0|2.3958333333333335|0
0|2021-11-04|0.0|0|0.0|0|108.33333333333333|0|2.2083333333333335|0
0|2021-11-05|0.0|0|0.0|0|59.166666666666664|0|1.5416666666666667|0
0|2021-11-06|0.0|0|0.0|0|77.5|0|2.21875|0
0|2021-11-07|0.0|0|0.0|0|75.20833333333333|0|1.9375|0
0|2021-11-08|0.0|0|0.0|0|125.52083333333333|0|3.6145833333333335|0
0|2021-11-09|0.0|0|0.0|0|42.916666666666664|0|1.8229166666666667|0
0|2021-11-10|0.0|0|0.0|0|74.0625|0|6.041666666666667|0
0|2021-11-11|0.0|0|0.0018749999999999997|0|184.79166666666666|0|8.4375|0
0|2021-11-12|0.0|0|0.0|0|211.97916666666666|0|9.708333333333334|0
0|2021-11-13|0.0|0|0.0|0|252.60416666666666|0|11.96875|0
0|2021-11-14|0.0|0|0.0027083333333333334|0|244.27083333333334|0|11.520833333333334|0
0|2021-11-15|0.0|0|0.0009375|0|180.41666666666666|0|5.364583333333333|0
0|2021-11-16|0.0|0|0.0|0|123.4375|0|7.052083333333333|0
0|2021-11-17|0.0|0|0.0025000000000000005|0|222.48958333333334|0|8.375|0
0|2021-11-18|0.0|0|0.0|0|270.4166666666667|0|16.15625|0
0|2021-11-19|0.0|0|0.0|0|175.41666666666666|0|5.8125|0
0|2021-11-20|0.0|0|0.0|0|124.58333333333333|0|3.8645833333333335|0
0|2021-11-21|0.0|0|0.003437500000000001|0|181.5625|0|6.333333333333333|0
0|2021-11-22|0.0|0|0.0|0|276.6666666666667|0|9.791666666666666|0
0|2021-11-23|0.0|0|0.0|0|191.45833333333334|0|4.270833333333333|0
0|2021-11-24|0.0|0|0.0|0|188.02083333333334|0|6.864583333333333|0
0|2021-11-25|0.0|0|0.0026562500000000006|0|250.88541666666666|0|9.53125|0
0|2021-11-26|0.0|0|0.0|0|248.125|0|9.322916666666666|0
0|2021-11-27|0.0|0|0.0|0|151.5625|0|4.833333333333333|0
0|2021-11-28|0.0|0|0.0|0|285.3125|0|12.833333333333334|0
0|2021-11-29|0.0|0|0.0|0|180.3125|0|4.625|0
0|2021-11-30|0.0|0|0.0|0|215.20833333333334|0|7.40625|0
0|2021-12-01|0.0|0|0.0|0|103.54166666666667|0|3.8854166666666665|0
0|2021-12-02|0.0|0|0.0|0|233.54166666666666|0|9.875|0
0|2021-12-03|0.0|0|0.0|0|50.9375|0|3.7395833333333335|0
0|2021-12-04|0.0|0|0.0|0|131.04166666666666|0|3.8645833333333335|0
0|2021-12-05|0.0|0|0.00822916666666667|0|120.10416666666667|0|7.989583333333333|0
0|2021-12-06|0.0|0|0.0|0|275.34375|0|18.229166666666668|0
0|2021-12-07|0.0|0|0.0|0|191.5625|0|4.90625|0
0|2021-12-08|0.0|0|0.0|0|178.4375|0|5.020833333333333|0
0|2021-12-09|0.0|0|0.0|0|130.10416666666666|0|5.385416666666667|0
0|2021-12-10|0.0|0|0.0020833333333333333|0|116.875|0|5.479166666666667|0
0|2021-12-11|0.0|0|0.009062500000000001|0|246.14583333333334|0|17.270833333333332|0
0|2021-12-12|0.0|0|0.0|0|227.08333333333334|0|8.010416666666666|0
0|2021-12-13|0.0|0|0.0|0|162.91666666666666|0|5.395833333333333|0
0|2021-12-14|0.0|0|0.0|0|107.8125|0|5.947916666666667|0
0|2021-12-15|0.0|0|0.0015625000000000003|0|187.1875|0|8.395833333333334|0
0|2021-12-16|0.0|0|0.0|0|239.16666666666666|0|14.75|0
0|2021-12-17|0.0|0|0.00020833333333333335|0|156.14583333333334|0|5.229166666666667|0
0|2021-12-18|0.0|0|0.0030208333333333333|0|190.52083333333334|0|8.083333333333334|0
0|2021-12-19|0.0|0|0.0|0|83.33333333333333|0|1.7708333333333333|0
0|2021-12-20|0.0|0|0.0|0|208.22916666666666|0|5.416666666666667|0
0|2021-12-21|0.0|0|0.0|0|154.47916666666666|0|7.364583333333333|0
0|2021-12-22|0.0|0|0.0|0|234.58333333333334|0|10.229166666666666|0
0|2021-12-23|0.0|0|0.0|0|161.5625|0|5.479166666666667|0
0|2021-12-24|0.0|0|0.0|0|146.66666666666666|0|5.369791666666667|0
0|2021-12-25|0.0|0|0.0004166666666666667|0|270.7291666666667|0|6.729166666666667|0
0|2021-12-26|0.0|0|0.0|0|69.0625|0|4.854166666666667|0
0|2021-12-27|0.0|0|0.003333333333333334|0|161.35416666666666|0|10.729166666666666|0
0|2021-12-28|0.0|0|0.005937500000000002|0|120.9375|0|6.427083333333333|0
0|2021-12-29|0.0|0|0.00010416666666666667|0|142.5|0|3.6458333333333335|0
0|2021-12-30|0.0|0|0.0|0|85.10416666666667|0|4.104166666666667|0
0|2021-12-31|0.0|0|0.0|0|11.354166666666666|0|0.2708333333333333|0
0|2022-01-01|0.0|0|0.0015625000000000003|0|98.4375|0|8.239583333333334|0
0|2022-01-02|0.0|0|0.0|0|139.89583333333334|0|7.854166666666667|0
