|dates|Boone_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Boone_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Boone_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Boone_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Boone_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Boone_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Boone_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Boone_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-18|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-19|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-20|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-21|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-22|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-23|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-24|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-25|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-26|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-27|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-28|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-29|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-30|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-10-31|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-11-01|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-11-02|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
0|2021-11-03|67381.0|0|2260.0|0|3.24521474418805|0|69641.0|0
