|dates|Brevard_Florida_UnitedStates.JHU_ConfirmedCases.data|Brevard_Florida_UnitedStates.JHU_ConfirmedCases.missing|Brevard_Florida_UnitedStates.NYT_ConfirmedCases.data|Brevard_Florida_UnitedStates.NYT_ConfirmedCases.missing|Brevard_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Brevard_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Brevard_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Brevard_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-14|81851.0|0|81106.0|0|914.0|0|0.0|100
0|2021-11-15|81851.0|0|81106.0|0|914.0|0|0.0|100
0|2021-11-16|81851.0|0|81106.0|0|914.0|0|0.0|100
0|2021-11-17|81851.0|0|81106.0|0|914.0|0|0.0|100
0|2021-11-18|81851.0|0|81106.0|0|914.0|0|0.0|100
0|2021-11-19|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-20|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-21|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-22|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-23|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-24|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-25|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-26|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-27|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-28|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-29|82080.0|0|81335.0|0|914.0|0|0.0|100
0|2021-11-30|82325.0|0|81580.0|0|914.0|0|0.0|100
0|2021-12-01|82325.0|0|81580.0|0|914.0|0|0.0|100
0|2021-12-02|82325.0|0|81580.0|0|914.0|0|0.0|100
0|2021-12-03|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-04|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-05|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-06|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-07|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-08|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-09|82584.0|0|81839.0|0|914.0|0|0.0|100
0|2021-12-10|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-11|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-12|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-13|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-14|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-15|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-16|82881.0|0|82136.0|0|914.0|0|0.0|100
0|2021-12-17|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-18|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-19|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-20|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-21|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-22|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-23|83179.0|0|82434.0|0|914.0|0|0.0|100
0|2021-12-24|83179.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-25|84393.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-26|84393.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-27|84393.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-28|84393.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-29|84393.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-30|84393.0|0|83648.0|0|914.0|0|0.0|100
0|2021-12-31|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-01|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-02|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-03|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-04|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-05|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-06|89390.0|0|88645.0|0|914.0|0|0.0|100
0|2022-01-07|97580.0|0|96835.0|0|914.0|0|0.0|100
0|2022-01-08|97580.0|0|96835.0|0|914.0|0|0.0|100
0|2022-01-09|97580.0|0|96835.0|0|914.0|0|0.0|100
0|2022-01-10|97580.0|0|96835.0|0|914.0|0|0.0|100
0|2022-01-11|97580.0|0|96835.0|0|914.0|0|0.0|100
0|2022-01-12|97580.0|0|96835.0|0|1787.0|0|0.0|100
0|2022-01-13|97580.0|0|96835.0|0|1787.0|0|0.0|100
0|2022-01-14|97580.0|0|108383.0|0|1787.0|0|0.0|100
0|2022-01-15|109128.0|0|108383.0|0|1787.0|0|0.0|100
0|2022-01-16|109128.0|0|108383.0|0|1787.0|0|0.0|100
0|2022-01-17|109128.0|0|0.0|100|1787.0|0|0.0|100
