|dates|Monroe_NewYork_UnitedStates.BLS_EmployedPopulation.data|Monroe_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Monroe_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Monroe_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Monroe_NewYork_UnitedStates.BLS_UnemploymentRate.data|Monroe_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Monroe_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Monroe_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-10|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-11|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-12|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-13|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-14|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-15|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-16|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-17|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-18|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-19|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-20|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-21|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-22|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-23|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-24|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-25|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-26|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-27|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-28|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-29|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-11-30|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-01|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-02|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-03|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-04|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-05|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-06|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-07|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-08|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-09|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-10|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-11|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-12|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-13|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-14|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-15|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-16|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-17|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-18|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-19|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-20|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-21|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-22|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-23|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-24|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-25|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-26|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-27|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-28|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-29|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-30|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2021-12-31|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-01|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-02|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-03|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-04|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-05|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-06|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-07|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-08|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-09|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-10|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-11|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-12|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-13|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-14|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-15|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-16|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
0|2022-01-17|341819.0|0|18317.0|0|5.086134127107537|0|360136.0|0
