|dates|Catano_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Catano_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Catano_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Catano_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Catano_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Catano_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Catano_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Catano_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-20|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-21|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-22|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-23|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-24|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-25|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-26|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-27|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-28|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-02-29|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-01|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-02|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-03|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-04|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-05|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-06|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-07|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-08|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-09|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-10|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-11|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-12|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-13|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-14|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-15|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-16|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-17|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-18|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-19|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-20|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-21|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-22|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-23|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-24|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-25|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-26|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-27|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-28|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-29|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-30|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-03-31|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-01|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-02|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-03|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-04|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-05|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-06|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-07|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-08|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-09|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-10|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-11|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-12|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-13|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-14|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-15|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-16|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-17|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-18|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-19|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-20|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-21|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-22|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-23|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-24|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-25|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-26|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-27|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-28|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-29|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-04-30|6984.0|0|466.0|0|6.25503355704698|0|7450.0|0
0|2020-05-01|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-02|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-03|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-04|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-05|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-06|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-07|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-08|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-09|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-10|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-11|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-12|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-13|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-14|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-15|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-16|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-17|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-18|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-19|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-20|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-21|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-22|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-23|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-24|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-25|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-26|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-27|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-28|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-29|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-30|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-05-31|6763.0|0|854.0|0|11.211763161349612|0|7617.0|0
0|2020-06-01|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-02|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-03|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-04|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-05|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-06|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-07|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-08|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-09|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-10|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-11|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-12|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-13|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-14|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-15|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-16|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-17|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-18|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-19|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-20|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-21|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-22|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-23|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-24|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-25|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-26|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-27|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-28|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-29|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-06-30|7172.0|0|809.0|0|10.136574364114773|0|7981.0|0
0|2020-07-01|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-02|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-03|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-04|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-05|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-06|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-07|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-08|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-09|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-10|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-11|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-12|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-13|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-14|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-15|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-16|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-17|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-18|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-19|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-20|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-21|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-22|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-23|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-24|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-25|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-26|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-27|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-28|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-29|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-30|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-07-31|7114.0|0|689.0|0|8.829937203639625|0|7803.0|0
0|2020-08-01|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-02|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-03|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-04|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-05|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-06|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-07|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-08|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-09|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-10|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-11|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-12|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-13|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-14|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-15|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-16|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-17|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-18|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-19|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-20|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-21|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-22|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-23|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-24|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-25|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-26|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-27|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-28|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-29|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-30|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-08-31|7032.0|0|777.0|0|9.950057625816365|0|7809.0|0
0|2020-09-01|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-02|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-03|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-04|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-05|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-06|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-07|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-08|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-09|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-10|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-11|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-12|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-13|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-14|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-15|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-16|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-17|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-18|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-19|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-20|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-21|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-22|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-23|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-24|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-25|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-26|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-27|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-28|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-29|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-09-30|6943.0|0|866.0|0|11.08976821616084|0|7809.0|0
0|2020-10-01|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-02|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-03|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-04|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-05|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-06|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-07|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-08|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-09|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-10|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-11|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-12|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-13|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-14|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-15|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-16|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-17|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-18|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-19|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-20|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-21|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-22|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-23|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-24|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-25|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-26|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-27|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-28|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-29|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-30|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-10-31|6864.0|0|758.0|0|9.944896352663344|0|7622.0|0
0|2020-11-01|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-02|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-03|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-04|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-05|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-06|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-07|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-08|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-09|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-10|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-11|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-12|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-13|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-14|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-15|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-16|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-17|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-18|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-19|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-20|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-21|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-22|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-23|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-24|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-25|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-26|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-27|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-28|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-29|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-11-30|6743.0|0|798.0|0|10.582150908367591|0|7541.0|0
0|2020-12-01|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-02|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-03|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-04|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-05|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-06|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-07|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-08|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-09|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
