|dates|Mineral_Colorado_UnitedStates.BLS_EmployedPopulation.data|Mineral_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Mineral_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Mineral_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Mineral_Colorado_UnitedStates.BLS_UnemploymentRate.data|Mineral_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Mineral_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Mineral_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-11|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-12|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-13|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-14|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-15|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-16|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-17|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-18|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-19|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-20|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-21|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-22|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-23|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-24|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-25|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-26|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-27|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-28|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-29|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-11-30|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-01|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-02|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-03|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-04|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-05|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-06|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-07|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-08|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-09|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-10|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-11|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-12|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-13|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-14|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-15|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-16|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-17|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-18|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-19|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-20|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-21|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-22|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-23|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-24|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-25|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-26|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-27|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-28|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-29|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-30|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2021-12-31|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-01|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-02|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-03|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-04|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-05|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-06|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-07|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-08|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-09|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-10|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-11|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-12|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-13|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-14|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-15|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-16|389.0|0|24.0|0|5.811138014527845|0|413.0|0
0|2022-01-17|389.0|0|24.0|0|5.811138014527845|0|413.0|0
