|dates|Oldham_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Oldham_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Oldham_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Oldham_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Oldham_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Oldham_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Oldham_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Oldham_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-21|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-22|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-23|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-24|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-25|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-26|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-27|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-28|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-29|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-11-30|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-01|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-02|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-03|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-04|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-05|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-06|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-07|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-08|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-09|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-10|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-11|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-12|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-13|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-14|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-15|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-16|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-17|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-18|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-19|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-20|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-21|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-22|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-23|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-24|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-25|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-26|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-27|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-28|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-29|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-30|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2021-12-31|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-01|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-02|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-03|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-04|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-05|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-06|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-07|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-08|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-09|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-10|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-11|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-12|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-13|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-14|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-15|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-16|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
0|2022-01-17|31574.0|0|910.0|0|2.8013791404999386|0|32484.0|0
