|dates|SanJoaquin_California_UnitedStates.BLS_EmployedPopulation.data|SanJoaquin_California_UnitedStates.BLS_EmployedPopulation.missing|SanJoaquin_California_UnitedStates.BLS_UnemployedPopulation.data|SanJoaquin_California_UnitedStates.BLS_UnemployedPopulation.missing|SanJoaquin_California_UnitedStates.BLS_UnemploymentRate.data|SanJoaquin_California_UnitedStates.BLS_UnemploymentRate.missing|SanJoaquin_California_UnitedStates.BLS_LaborForcePopulation.data|SanJoaquin_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-05|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-06|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-07|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-08|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-09|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-10|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-11|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-12|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-13|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-14|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-15|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-16|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-17|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-18|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-19|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-20|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-21|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-22|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-23|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-24|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-25|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-26|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-27|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-28|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-29|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-11-30|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-01|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-02|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-03|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-04|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-05|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-06|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-07|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-08|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-09|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-10|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-11|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-12|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-13|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-14|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-15|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-16|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-17|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-18|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-19|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-20|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-21|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-22|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-23|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-24|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-25|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-26|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-27|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-28|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-29|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-30|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2021-12-31|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-01|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-02|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-03|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-04|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-05|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-06|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-07|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-08|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-09|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-10|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-11|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-12|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-13|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-14|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-15|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-16|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
0|2022-01-17|306398.0|0|27911.0|0|8.348862878355055|0|334309.0|0
