|dates|DeSoto_Florida_UnitedStates.JHU_ConfirmedCases.data|DeSoto_Florida_UnitedStates.JHU_ConfirmedCases.missing|DeSoto_Florida_UnitedStates.NYT_ConfirmedCases.data|DeSoto_Florida_UnitedStates.NYT_ConfirmedCases.missing|DeSoto_Florida_UnitedStates.JHU_ConfirmedDeaths.data|DeSoto_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|DeSoto_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|DeSoto_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-22|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-23|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-24|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-25|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-26|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-27|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-28|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-29|6974.0|0|6947.0|0|97.0|0|0.0|100
0|2021-11-30|6981.0|0|6954.0|0|97.0|0|0.0|100
0|2021-12-01|6981.0|0|6954.0|0|97.0|0|0.0|100
0|2021-12-02|6981.0|0|6954.0|0|97.0|0|0.0|100
0|2021-12-03|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-04|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-05|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-06|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-07|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-08|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-09|6986.0|0|6959.0|0|97.0|0|0.0|100
0|2021-12-10|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-11|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-12|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-13|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-14|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-15|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-16|6991.0|0|6964.0|0|97.0|0|0.0|100
0|2021-12-17|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-18|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-19|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-20|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-21|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-22|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-23|6997.0|0|6970.0|0|97.0|0|0.0|100
0|2021-12-24|6997.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-25|7018.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-26|7018.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-27|7018.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-28|7018.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-29|7018.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-30|7018.0|0|6991.0|0|97.0|0|0.0|100
0|2021-12-31|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-01|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-02|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-03|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-04|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-05|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-06|7104.0|0|7077.0|0|97.0|0|0.0|100
0|2022-01-07|7351.0|0|7324.0|0|97.0|0|0.0|100
0|2022-01-08|7351.0|0|7324.0|0|97.0|0|0.0|100
0|2022-01-09|7351.0|0|7324.0|0|97.0|0|0.0|100
0|2022-01-10|7351.0|0|7324.0|0|97.0|0|0.0|100
0|2022-01-11|7351.0|0|7324.0|0|97.0|0|0.0|100
0|2022-01-12|7351.0|0|7324.0|0|138.0|0|0.0|100
0|2022-01-13|7351.0|0|7324.0|0|138.0|0|0.0|100
0|2022-01-14|7351.0|0|7829.0|0|138.0|0|0.0|100
0|2022-01-15|7856.0|0|7829.0|0|138.0|0|0.0|100
0|2022-01-16|7856.0|0|7829.0|0|138.0|0|0.0|100
0|2022-01-17|7856.0|0|0.0|100|138.0|0|0.0|100
