|dates|Salinas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Salinas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Salinas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Salinas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Salinas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Salinas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Salinas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Salinas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-02|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-03|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-04|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-05|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-06|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-07|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-08|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-09|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-10|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-11|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-12|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-13|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-14|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-15|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-16|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-17|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-18|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-19|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-20|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-21|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-22|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-23|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-24|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-25|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-26|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-27|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-28|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-29|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-30|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-01-31|5715.0|0|1036.5|0|15.352143968007109|0|6751.5|0
0|2020-02-01|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-02|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-03|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-04|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-05|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-06|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-07|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-08|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-09|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-10|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-11|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-12|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-13|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-14|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-15|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-16|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-17|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-18|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-19|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-20|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-21|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-22|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-23|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-24|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-25|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-26|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-27|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-28|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-02-29|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-01|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-02|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-03|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-04|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-05|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-06|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-07|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-08|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-09|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-10|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-11|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-12|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-13|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-14|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-15|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-16|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-17|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-18|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-19|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-20|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-21|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-22|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-23|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-24|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-25|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-26|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
0|2020-03-27|5774.0|0|884.0|0|13.277260438570142|0|6658.0|0
