|dates|Sumter_Alabama_UnitedStates.JHU_ConfirmedCases.data|Sumter_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Sumter_Alabama_UnitedStates.NYT_ConfirmedCases.data|Sumter_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Sumter_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Sumter_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Sumter_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Sumter_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|1397.0|0|1397.0|0|41.0|0|0.0|100
0|2021-12-03|1397.0|0|1397.0|0|41.0|0|0.0|100
0|2021-12-04|1398.0|0|1398.0|0|41.0|0|0.0|100
0|2021-12-05|1398.0|0|1398.0|0|41.0|0|0.0|100
0|2021-12-06|1398.0|0|1398.0|0|41.0|0|0.0|100
0|2021-12-07|1398.0|0|1398.0|0|41.0|0|0.0|100
0|2021-12-08|1402.0|0|1402.0|0|41.0|0|0.0|100
0|2021-12-09|1405.0|0|1405.0|0|41.0|0|0.0|100
0|2021-12-10|1405.0|0|1405.0|0|42.0|0|0.0|100
0|2021-12-11|1405.0|0|1405.0|0|42.0|0|0.0|100
0|2021-12-12|1406.0|0|1406.0|0|42.0|0|0.0|100
0|2021-12-13|1406.0|0|1406.0|0|42.0|0|0.0|100
0|2021-12-14|1406.0|0|1409.0|0|42.0|0|0.0|100
0|2021-12-15|1408.0|0|1408.0|0|42.0|0|0.0|100
0|2021-12-16|1408.0|0|1408.0|0|42.0|0|0.0|100
0|2021-12-17|1409.0|0|1409.0|0|42.0|0|0.0|100
0|2021-12-18|1412.0|0|1412.0|0|42.0|0|0.0|100
0|2021-12-19|1412.0|0|1412.0|0|42.0|0|0.0|100
0|2021-12-20|1412.0|0|1412.0|0|42.0|0|0.0|100
0|2021-12-21|1413.0|0|1413.0|0|42.0|0|0.0|100
0|2021-12-22|1415.0|0|1415.0|0|42.0|0|0.0|100
0|2021-12-23|1416.0|0|1416.0|0|42.0|0|0.0|100
0|2021-12-24|1417.0|0|1417.0|0|42.0|0|0.0|100
0|2021-12-25|1418.0|0|1418.0|0|42.0|0|0.0|100
0|2021-12-26|1418.0|0|1418.0|0|42.0|0|0.0|100
0|2021-12-27|1420.0|0|1420.0|0|42.0|0|0.0|100
0|2021-12-28|1422.0|0|1422.0|0|42.0|0|0.0|100
0|2021-12-29|1432.0|0|1432.0|0|42.0|0|0.0|100
0|2021-12-30|1460.0|0|1460.0|0|42.0|0|0.0|100
0|2021-12-31|1473.0|0|1473.0|0|42.0|0|0.0|100
0|2022-01-01|1473.0|0|1473.0|0|42.0|0|0.0|100
0|2022-01-02|1485.0|0|1485.0|0|42.0|0|0.0|100
0|2022-01-03|1488.0|0|1488.0|0|42.0|0|0.0|100
0|2022-01-04|1498.0|0|1498.0|0|42.0|0|0.0|100
0|2022-01-05|1523.0|0|1523.0|0|42.0|0|0.0|100
0|2022-01-06|1561.0|0|1561.0|0|42.0|0|0.0|100
0|2022-01-07|1628.0|0|1628.0|0|42.0|0|0.0|100
0|2022-01-08|1664.0|0|1664.0|0|42.0|0|0.0|100
0|2022-01-09|1683.0|0|1683.0|0|42.0|0|0.0|100
0|2022-01-10|1692.0|0|1692.0|0|42.0|0|0.0|100
0|2022-01-11|1705.0|0|1705.0|0|42.0|0|0.0|100
0|2022-01-12|1737.0|0|1737.0|0|42.0|0|0.0|100
0|2022-01-13|1737.0|0|1737.0|0|42.0|0|0.0|100
0|2022-01-14|1737.0|0|1737.0|0|42.0|0|0.0|100
0|2022-01-15|1737.0|0|1737.0|0|42.0|0|0.0|100
0|2022-01-16|1802.0|0|1802.0|0|42.0|0|0.0|100
0|2022-01-17|1808.0|0|0.0|100|42.0|0|0.0|100
