|dates|Hillsborough_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Hillsborough_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Hillsborough_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Hillsborough_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Hillsborough_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Hillsborough_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Hillsborough_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Hillsborough_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-18|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-19|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-20|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-21|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-22|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-23|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-24|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-25|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-26|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-27|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-28|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-29|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-30|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-10-31|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-01|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-02|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-03|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-04|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-05|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-06|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-07|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-08|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-09|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-10|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-11|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-12|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-13|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-14|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-15|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-16|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-17|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-18|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-19|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-20|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-21|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-22|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-23|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-24|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-25|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-26|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-27|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-28|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-29|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-11-30|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-01|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-02|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-03|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-04|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-05|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-06|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-07|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-08|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-09|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-10|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-11|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-12|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-13|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-14|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-15|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-16|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-17|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-18|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-19|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-20|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-21|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-22|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-23|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-24|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-25|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-26|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-27|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-28|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-29|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-30|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2021-12-31|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-01|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-02|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-03|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-04|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-05|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-06|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-07|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-08|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-09|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
0|2022-01-10|225357.0|0|3237.0|0|1.4160476652930523|0|228594.0|0
