|dates|Bradley_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Bradley_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Bradley_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Bradley_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Bradley_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Bradley_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Bradley_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Bradley_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-05|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-06|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-07|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-08|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-09|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-10|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-11|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-12|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-13|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-14|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-15|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-16|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-17|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-18|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-19|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-20|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-21|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-22|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-23|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-24|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-25|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-26|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-27|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-28|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-29|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-11-30|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-01|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-02|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-03|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-04|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-05|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-06|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-07|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-08|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-09|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-10|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-11|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-12|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-13|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-14|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-15|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-16|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-17|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-18|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-19|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-20|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-21|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-22|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-23|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-24|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-25|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-26|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-27|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-28|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-29|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-30|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2021-12-31|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-01|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-02|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-03|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-04|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-05|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-06|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-07|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-08|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-09|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-10|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-11|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-12|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-13|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-14|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-15|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-16|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
0|2022-01-17|50114.0|0|2236.0|0|4.271251193887297|0|52350.0|0
