|dates|Macomb_Michigan_UnitedStates.JHU_ConfirmedCases.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Macomb_Michigan_UnitedStates.NYT_ConfirmedCases.data|Macomb_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Macomb_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Macomb_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-08|147778.0|0|148217.0|0|2966.0|0|0.0|100
0|2021-12-09|147778.0|0|148217.0|0|2966.0|0|0.0|100
0|2021-12-10|149089.0|0|149528.0|0|2998.0|0|0.0|100
0|2021-12-11|149089.0|0|149528.0|0|2998.0|0|0.0|100
0|2021-12-12|149089.0|0|149528.0|0|2998.0|0|0.0|100
0|2021-12-13|150902.0|0|151341.0|0|3007.0|0|0.0|100
0|2021-12-14|150902.0|0|151341.0|0|3007.0|0|0.0|100
0|2021-12-15|152363.0|0|152802.0|0|3056.0|0|0.0|100
0|2021-12-16|152363.0|0|152802.0|0|3056.0|0|0.0|100
0|2021-12-17|153830.0|0|154269.0|0|3090.0|0|0.0|100
0|2021-12-18|153830.0|0|154269.0|0|3090.0|0|0.0|100
0|2021-12-19|153830.0|0|154269.0|0|3090.0|0|0.0|100
0|2021-12-20|155836.0|0|156275.0|0|3095.0|0|0.0|100
0|2021-12-21|155836.0|0|156275.0|0|3095.0|0|0.0|100
0|2021-12-22|157531.0|0|157970.0|0|3139.0|0|0.0|100
0|2021-12-23|157531.0|0|157970.0|0|3139.0|0|0.0|100
0|2021-12-24|157531.0|0|157970.0|0|3139.0|0|0.0|100
0|2021-12-25|157531.0|0|157970.0|0|3139.0|0|0.0|100
0|2021-12-26|157531.0|0|157970.0|0|3139.0|0|0.0|100
0|2021-12-27|162227.0|0|162666.0|0|3176.0|0|0.0|100
0|2021-12-28|162227.0|0|162666.0|0|3176.0|0|0.0|100
0|2021-12-29|165571.0|0|166010.0|0|3215.0|0|0.0|100
0|2021-12-30|165571.0|0|166010.0|0|3215.0|0|0.0|100
0|2021-12-31|165571.0|0|166010.0|0|3215.0|0|0.0|100
0|2022-01-01|165571.0|0|166010.0|0|3215.0|0|0.0|100
0|2022-01-02|165571.0|0|166010.0|0|3215.0|0|0.0|100
0|2022-01-03|173736.0|0|174175.0|0|3247.0|0|0.0|100
0|2022-01-04|173736.0|0|174175.0|0|3247.0|0|0.0|100
0|2022-01-05|176418.0|0|176857.0|0|3277.0|0|0.0|100
0|2022-01-06|176418.0|0|176857.0|0|3277.0|0|0.0|100
0|2022-01-07|181544.0|0|181983.0|0|3304.0|0|0.0|100
0|2022-01-08|181544.0|0|181983.0|0|3304.0|0|0.0|100
0|2022-01-09|181544.0|0|181983.0|0|3304.0|0|0.0|100
0|2022-01-10|187123.0|0|187562.0|0|3305.0|0|0.0|100
0|2022-01-11|187123.0|0|187562.0|0|3305.0|0|0.0|100
0|2022-01-12|189762.0|0|190201.0|0|3362.0|0|0.0|100
0|2022-01-13|189762.0|0|190201.0|0|3362.0|0|0.0|100
0|2022-01-14|193492.0|0|193931.0|0|3393.0|0|0.0|100
0|2022-01-15|193492.0|0|193931.0|0|3393.0|0|0.0|100
0|2022-01-16|193492.0|0|193931.0|0|3393.0|0|0.0|100
0|2022-01-17|193492.0|0|0.0|100|3393.0|0|0.0|100
