|dates|Granville_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Granville_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Granville_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Granville_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Granville_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Granville_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Granville_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Granville_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-10|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-11|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-12|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-13|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-14|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-15|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-16|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-17|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-18|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-19|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-20|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-21|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-22|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-23|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-24|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-25|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-26|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-27|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-28|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-29|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-30|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2021-12-31|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-01|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-02|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-03|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-04|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-05|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-06|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-07|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-08|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-09|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-10|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-11|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-12|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-13|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-14|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-15|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-16|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
0|2022-01-17|28585.0|0|1106.0|0|3.7250345222457986|0|29691.0|0
