|dates|Henry_Indiana_UnitedStates.BLS_EmployedPopulation.data|Henry_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Henry_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Henry_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Henry_Indiana_UnitedStates.BLS_UnemploymentRate.data|Henry_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Henry_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Henry_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-07|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-08|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-09|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-10|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-11|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-12|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-13|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-14|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-15|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-16|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-17|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-18|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-19|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-20|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-21|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-22|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-23|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-24|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-25|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-26|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-27|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-28|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-29|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-11-30|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-01|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-02|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-03|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-04|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-05|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-06|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-07|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-08|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-09|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-10|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-11|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-12|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-13|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-14|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-15|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-16|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-17|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-18|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-19|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-20|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-21|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-22|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-23|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-24|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-25|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-26|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-27|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-28|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-29|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-30|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2021-12-31|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-01|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-02|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-03|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-04|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-05|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-06|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-07|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-08|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-09|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-10|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-11|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-12|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-13|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-14|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-15|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-16|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
0|2022-01-17|21470.0|0|899.0|0|4.018954803522733|0|22369.0|0
