|dates|Saginaw_Michigan_UnitedStates.AveragePrecipitationTotal.data|Saginaw_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Saginaw_Michigan_UnitedStates.AveragePrecipitation.data|Saginaw_Michigan_UnitedStates.AveragePrecipitation.missing|Saginaw_Michigan_UnitedStates.AverageWindDirection.data|Saginaw_Michigan_UnitedStates.AverageWindDirection.missing|Saginaw_Michigan_UnitedStates.AverageWindSpeed.data|Saginaw_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|262.0833333333333|0|9.1875|0
0|2021-10-18|0.0|0|0.0|0|206.5625|0|3.875|0
0|2021-10-19|0.0|0|0.0|0|209.0625|0|5.604166666666667|0
0|2021-10-20|0.0|0|0.0|0|201.45833333333334|0|7.010416666666667|0
0|2021-10-21|0.0|0|0.0|0|236.14583333333334|0|9.75|0
0|2021-10-22|0.0|0|0.0|0|193.54166666666666|0|4.802083333333333|0
0|2021-10-23|0.0|0|0.0|0|23.020833333333332|0|0.4375|0
0|2021-10-24|0.0|0|0.0|0|50.625|0|2.03125|0
0|2021-10-25|0.0|0|0.0|0|53.958333333333336|0|10.510416666666666|0
0|2021-10-26|0.0|0|0.0|0|262.34375|0|8.572916666666666|0
0|2021-10-27|0.0|0|0.0|0|211.5625|0|4.875|0
0|2021-10-28|0.0|0|0.0|0|74.79166666666667|0|7.677083333333333|0
0|2021-10-29|0.0|0|0.0|0|49.270833333333336|0|10.0|0
0|2021-10-30|0.0|0|0.0|0|104.79166666666667|0|7.145833333333333|0
0|2021-10-31|0.0|0|0.0|0|262.7083333333333|0|7.71875|0
0|2021-11-01|0.0|0|0.0|0|253.4375|0|10.270833333333334|0
0|2021-11-02|0.0|0|0.0|0|263.9583333333333|0|10.25|0
0|2021-11-03|0.0|0|0.0|0|198.64583333333334|0|5.0625|0
0|2021-11-04|0.0|0|0.0|0|110.9375|0|1.9166666666666667|0
0|2021-11-05|0.0|0|0.0|0|165.20833333333334|0|6.322916666666667|0
0|2021-11-06|0.0|0|0.0|0|195.20833333333334|0|9.0625|0
0|2021-11-07|0.0|0|0.0|0|213.48958333333334|0|7.770833333333333|0
0|2021-11-08|0.0|0|0.0|0|221.77083333333334|0|8.520833333333334|0
0|2021-11-09|0.0|0|0.0|0|110.72916666666667|0|4.072916666666667|0
0|2021-11-10|0.0|0|0.0|0|94.27083333333333|0|2.71875|0
0|2021-11-11|0.0|0|0.0|0|156.45833333333334|0|12.239583333333334|0
0|2021-11-12|0.0|0|0.0|0|213.125|0|12.541666666666666|0
0|2021-11-13|0.0|0|0.0|0|245.625|0|11.614583333333334|0
0|2021-11-14|0.0|0|0.0|0|199.79166666666666|0|8.572916666666666|0
0|2021-11-15|0.0|0|0.0|0|266.7708333333333|0|10.145833333333334|0
0|2021-11-16|0.0|0|0.0|0|150.9375|0|4.541666666666667|0
0|2021-11-17|0.0|0|0.0|0|204.27083333333334|0|11.114583333333334|0
0|2021-11-18|0.0|0|0.0|0|256.6666666666667|0|13.3125|0
0|2021-11-19|0.0|0|0.0|0|229.47916666666666|0|8.635416666666666|0
0|2021-11-20|0.0|0|0.0|0|184.63541666666666|0|8.494791666666666|0
0|2021-11-21|0.0|0|0.0|0|197.5|0|8.729166666666666|0
0|2021-11-22|0.0|0|0.0|0|271.5625|0|12.65625|0
0|2021-11-23|0.0|0|0.0|0|227.60416666666666|0|6.666666666666667|0
0|2021-11-24|0.0|0|0.0|0|196.35416666666666|0|15.177083333333334|0
0|2021-11-25|0.0|0|0.0|0|271.5625|0|10.385416666666666|0
0|2021-11-26|0.0|0|0.0|0|303.6458333333333|0|12.5625|0
0|2021-11-27|0.0|0|0.0|0|112.91666666666667|0|3.4895833333333335|0
0|2021-11-28|0.0|0|0.0|0|244.79166666666666|0|9.0|0
0|2021-11-29|0.0|0|0.0|0|220.72916666666666|0|6.697916666666667|0
0|2021-11-30|0.0|0|0.0|0|176.25|0|6.333333333333333|0
0|2021-12-01|0.0|0|0.0|0|195.625|0|8.104166666666666|0
0|2021-12-02|0.0|0|0.0|0|266.5625|0|14.833333333333334|0
0|2021-12-03|0.0|0|0.0|0|116.25|0|1.90625|0
0|2021-12-04|0.0|0|0.0|0|258.6458333333333|0|10.791666666666666|0
0|2021-12-05|0.0|0|0.0|0|79.47916666666667|0|5.041666666666667|0
0|2021-12-06|0.0|0|0.0|0|244.6875|0|16.354166666666668|0
0|2021-12-07|0.0|0|0.0|0|240.36458333333334|0|9.432291666666666|0
0|2021-12-08|0.0|0|0.0|0|183.95833333333334|0|4.96875|0
0|2021-12-09|0.0|0|0.0|0|135.46875|0|6.640625|0
0|2021-12-10|0.0|0|0.0|0|147.03125|0|6.510416666666667|0
0|2021-12-11|0.0|0|0.0|0|224.89583333333334|0|18.510416666666668|0
0|2021-12-12|0.0|0|0.0|0|220.0|0|14.375|0
0|2021-12-13|0.0|0|0.0|0|218.54166666666666|0|11.53125|0
0|2021-12-14|0.0|0|0.0|0|70.625|0|4.697916666666667|0
0|2021-12-15|0.0|0|0.0|0|172.8125|0|12.59375|0
0|2021-12-16|0.0|0|0.0|0|226.5625|0|23.729166666666668|0
0|2021-12-17|0.0|0|0.0|0|192.70833333333334|0|9.5625|0
0|2021-12-18|0.0|0|0.0|0|178.02083333333334|0|7.583333333333333|0
0|2021-12-19|0.0|0|0.0|0|252.29166666666666|0|6.072916666666667|0
0|2021-12-20|0.0|0|0.0|0|228.95833333333334|0|14.28125|0
0|2021-12-21|0.0|0|0.0|0|154.27083333333334|0|8.510416666666666|0
0|2021-12-22|0.0|0|0.0|0|269.4791666666667|0|14.520833333333334|0
0|2021-12-23|0.0|0|0.0|0|109.73958333333333|0|6.510416666666667|0
0|2021-12-24|0.0|0|0.0|0|130.0|0|5.625|0
0|2021-12-25|0.0|0|0.0|0|276.9791666666667|0|6.822916666666667|0
0|2021-12-26|0.0|0|0.0|0|149.6875|0|4.5|0
0|2021-12-27|0.0|0|0.0|0|114.27083333333333|0|7.479166666666667|0
0|2021-12-28|0.0|0|0.0|0|126.5625|0|7.0|0
0|2021-12-29|0.0|0|0.0|0|184.375|0|6.416666666666667|0
0|2021-12-30|0.0|0|0.0|0|121.45833333333333|0|3.3125|0
0|2021-12-31|0.0|0|0.0|0|148.90625|0|4.53125|0
0|2022-01-01|0.0|0|0.0|0|40.729166666666664|0|13.385416666666666|0
0|2022-01-02|0.0|0|0.0|0|268.0208333333333|0|8.21875|0
0|2022-01-03|0.0|0|0.0|0|172.1875|0|7.4375|0
0|2022-01-04|0.0|0|0.0|0|192.44791666666666|0|11.078125|0
0|2022-01-05|0.0|0|0.0|0|211.66666666666666|0|16.78125|0
0|2022-01-06|0.0|0|0.0|0|168.22916666666666|0|6.802083333333333|0
0|2022-01-07|0.0|0|0.0|0|213.07291666666666|0|4.895833333333333|0
0|2022-01-08|0.0|0|0.0|0|167.08333333333334|0|9.427083333333334|0
0|2022-01-09|0.0|0|0.0|0|256.7708333333333|0|16.979166666666668|0
0|2022-01-10|0.0|0|0.0|0|272.8125|0|13.072916666666666|0
0|2022-01-11|0.0|0|0.0|0|209.16666666666666|0|12.791666666666666|0
0|2022-01-12|0.0|0|0.0|0|183.33333333333334|0|8.291666666666666|0
0|2022-01-13|0.0|0|0.0|0|23.333333333333332|0|4.177083333333333|0
0|2022-01-14|0.0|0|0.0|0|77.08333333333333|0|13.90625|0
0|2022-01-15|0.0|0|0.0|0|91.5625|0|8.25|0
0|2022-01-16|0.0|0|0.0|0|55.416666666666664|0|1.5833333333333333|0
0|2022-01-17|0.0|0|0.0|0|297.9166666666667|0|10.489583333333334|0
