|dates|Zapata_Texas_UnitedStates.BLS_EmployedPopulation.data|Zapata_Texas_UnitedStates.BLS_EmployedPopulation.missing|Zapata_Texas_UnitedStates.BLS_UnemployedPopulation.data|Zapata_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Zapata_Texas_UnitedStates.BLS_UnemploymentRate.data|Zapata_Texas_UnitedStates.BLS_UnemploymentRate.missing|Zapata_Texas_UnitedStates.BLS_LaborForcePopulation.data|Zapata_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-13|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-14|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-15|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-16|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-17|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-18|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-19|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-20|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-21|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-22|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-23|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-24|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-25|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-26|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-27|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-28|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-29|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-11-30|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-01|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-02|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-03|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-04|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-05|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-06|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-07|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-08|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-09|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-10|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-11|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-12|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-13|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-14|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-15|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-16|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-17|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-18|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-19|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-20|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-21|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-22|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-23|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-24|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-25|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-26|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-27|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-28|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-29|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-30|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2021-12-31|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-01|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-02|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-03|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-04|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-05|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-06|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-07|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-08|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-09|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-10|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-11|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-12|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-13|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-14|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-15|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-16|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
0|2022-01-17|3767.0|0|611.0|0|13.956144358154408|0|4378.0|0
