|dates|Erie_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Erie_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Erie_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Erie_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Erie_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Erie_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Erie_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Erie_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-18|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-19|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-20|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-21|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-22|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-23|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-24|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-25|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-26|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-27|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-28|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-29|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-30|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-10-31|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-01|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-02|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-03|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-04|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-05|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-06|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-07|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-08|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-09|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-10|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-11|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-12|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-13|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-14|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-15|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-16|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-17|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-18|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-19|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-20|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-21|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-22|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-23|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-24|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-25|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-26|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-27|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-28|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-29|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-11-30|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-01|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-02|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-03|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-04|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-05|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-06|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-07|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-08|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-09|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-10|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-11|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-12|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-13|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-14|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
