|dates|Luzerne_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Luzerne_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Luzerne_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Luzerne_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Luzerne_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Luzerne_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Luzerne_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Luzerne_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-18|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-19|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-20|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-21|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-22|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-23|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-24|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-25|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-26|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-27|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-28|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-29|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-30|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-10-31|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-01|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-02|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-03|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-04|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-05|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-06|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-07|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-08|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-09|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-10|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-11|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-12|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-13|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-14|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-15|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-16|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-17|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-18|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-19|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-20|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-21|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-22|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-23|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-24|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-25|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-26|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-27|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-28|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-29|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-11-30|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-01|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-02|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-03|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-04|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-05|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-06|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-07|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-08|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-09|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-10|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-11|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-12|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-13|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-14|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-15|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-16|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-17|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-18|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-19|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-20|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-21|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-22|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-23|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-24|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-25|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-26|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-27|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-28|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-29|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-30|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2021-12-31|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-01|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-02|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-03|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-04|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-05|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-06|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-07|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-08|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-09|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-10|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-11|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-12|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-13|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-14|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-15|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-16|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
0|2022-01-17|140967.0|0|11243.0|0|7.386505485841929|0|152210.0|0
