|dates|Richland_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Richland_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Richland_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Richland_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Richland_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Richland_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Richland_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Richland_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-06|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-07|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-08|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-09|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-10|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-11|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-12|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-13|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-14|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-15|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-16|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-17|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-18|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-19|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-20|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-21|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-22|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-23|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-24|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-25|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-26|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-27|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-28|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-29|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-11-30|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-01|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-02|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-03|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-04|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-05|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-06|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-07|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-08|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-09|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-10|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-11|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-12|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-13|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-14|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-15|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-16|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-17|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-18|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-19|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-20|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-21|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-22|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-23|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-24|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-25|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-26|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-27|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-28|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-29|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-30|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2021-12-31|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-01|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-02|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-03|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-04|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-05|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-06|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-07|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-08|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-09|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-10|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-11|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-12|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-13|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-14|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-15|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-16|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
0|2022-01-17|190386.0|0|7403.0|0|3.7428775108828094|0|197789.0|0
