|dates|Macomb_Michigan_UnitedStates.AveragePrecipitationTotal.data|Macomb_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Macomb_Michigan_UnitedStates.AveragePrecipitation.data|Macomb_Michigan_UnitedStates.AveragePrecipitation.missing|Macomb_Michigan_UnitedStates.AverageWindDirection.data|Macomb_Michigan_UnitedStates.AverageWindDirection.missing|Macomb_Michigan_UnitedStates.AverageWindSpeed.data|Macomb_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-11-13|0.0|0|0.0|0|229.58333333333334|0|12.291666666666666|0
0|2021-11-14|0.0|0|0.0024305555555555556|0|219.75694444444446|0|8.968749999999998|0
0|2021-11-15|0.01|0|0.0|0|269.375|0|11.25|0
0|2021-11-16|0.0|0|0.0|0|143.75|0|5.375|0
0|2021-11-17|0.0|0|0.001388888888888889|0|181.31944444444443|0|12.097222222222223|0
0|2021-11-18|0.0062499999999999995|0|0.0|0|253.68055555555554|0|12.548611111111112|0
0|2021-11-19|0.0|0|0.0|0|246.66666666666666|0|9.229166666666666|0
0|2021-11-20|0.0|0|0.0|0|147.29166666666666|0|9.0|0
0|2021-11-21|0.0|0|0.0040625|0|135.52083333333334|0|7.027777777777779|0
0|2021-11-22|0.0062499999999999995|0|0.0|0|283.8333333333333|0|11.633333333333333|0
0|2021-11-23|0.0|0|0.0|0|240.41666666666666|0|7.0|0
0|2021-11-24|0.0|0|0.0008333333333333334|0|181.97916666666666|0|12.583333333333334|0
0|2021-11-25|0.010267857142857143|0|0.008746031746031746|0|248.3918650793651|0|8.703670634920636|0
0|2021-11-26|0.009166666666666667|0|0.0|0|292.63888888888886|0|13.427083333333334|0
0|2021-11-27|0.0|0|0.0013750000000000001|0|145.39583333333334|0|4.9312499999999995|0
0|2021-11-28|0.005|0|0.0|0|279.8611111111111|0|10.631944444444445|0
0|2021-11-29|0.0|0|0.0005|0|240.47916666666666|0|7.5625|0
0|2021-11-30|0.0010416666666666667|0|0.00024305555555555558|0|228.54166666666666|0|9.010416666666666|0
0|2021-12-01|0.0|0|0.0|0|172.66666666666666|0|8.189583333333333|0
0|2021-12-02|0.0|0|0.0|0|263.3333333333333|0|15.104166666666666|0
0|2021-12-03|0.0|0|0.0|0|161.11111111111111|0|3.013888888888889|0
0|2021-12-04|0.0|0|0.0|0|264.7916666666667|0|10.375|0
0|2021-12-05|0.0|0|0.010486111111111111|0|98.22916666666667|0|9.26388888888889|0
0|2021-12-06|0.010277777777777778|0|0.0001388888888888889|0|260.86805555555554|0|14.881944444444443|0
0|2021-12-07|0.0|0|0.0|0|220.41666666666666|0|7.541666666666667|0
0|2021-12-08|0.00010416666666666667|0|0.0|0|239.61805555555557|0|5.434027777777779|0
0|2021-12-09|0.0|0|0.0|0|117.43055555555556|0|7.708333333333333|0
0|2021-12-10|0.0|0|0.010416666666666666|0|156.38888888888889|0|7.791666666666667|0
0|2021-12-11|0.0|0|0.03465277777777778|0|206.45833333333334|0|21.055555555555554|0
0|2021-12-12|0.0|0|0.0|0|223.95833333333334|0|13.9375|0
0|2021-12-13|0.0|0|0.0|0|213.75|0|11.604166666666666|0
0|2021-12-14|0.0|0|0.0|0|76.45833333333333|0|6.020833333333333|0
0|2021-12-15|0.0|0|0.0016666666666666668|0|129.47916666666666|0|8.0|0
0|2021-12-16|0.0010416666666666667|0|0.0|0|226.04166666666666|0|18.75|0
0|2021-12-17|0.0|0|0.0|0|202.36111111111111|0|11.013888888888888|0
0|2021-12-18|0.0|0|0.0008333333333333334|0|194.7222222222222|0|11.180555555555557|0
0|2021-12-19|0.0|0|0.0|0|284.09722222222223|0|9.090277777777779|0
0|2021-12-20|0.0|0|0.0|0|226.45833333333334|0|11.833333333333334|0
0|2021-12-21|0.0|0|0.0|0|201.1111111111111|0|9.229166666666668|0
0|2021-12-22|0.0|0|0.0|0|268.5416666666667|0|13.625|0
0|2021-12-23|0.0|0|0.0003611111111111111|0|131.19444444444443|0|7.370833333333334|0
0|2021-12-24|0.00020833333333333335|0|0.0|0|121.94444444444446|0|5.458333333333333|0
0|2021-12-25|0.0|0|0.0|0|170.0|0|8.0|0
0|2021-12-26|0.0|0|0.0|0|160.41666666666666|0|7.166666666666667|0
0|2021-12-27|0.0|0|0.0009722222222222223|0|146.36805555555557|0|8.440972222222221|0
0|2021-12-28|0.0014583333333333334|0|0.0013194444444444445|0|116.28472222222223|0|7.135416666666668|0
0|2021-12-29|0.003541666666666667|0|0.0027083333333333334|0|184.79861111111111|0|6.704861111111112|0
0|2021-12-30|0.0|0|0.0|0|214.23611111111111|0|5.569444444444444|0
0|2021-12-31|0.0|0|0.0|0|130.0|0|3.0|0
0|2022-01-01|0.0|0|0.0|0|130.0|0|3.0|0
0|2022-01-02|0.0|0|0.0|0|272.5|0|10.0625|0
0|2022-01-03|0.00125|0|0.0|0|233.75|0|6.041666666666667|0
0|2022-01-04|0.0|0|0.0|0|193.54166666666666|0|10.895833333333334|0
0|2022-01-05|0.0|0|0.0|0|214.5138888888889|0|17.256944444444443|0
0|2022-01-06|0.0|0|0.0|0|232.6111111111111|0|12.20972222222222|0
0|2022-01-07|0.0|0|0.0|0|242.9861111111111|0|9.097222222222223|0
0|2022-01-08|0.0|0|0.0|0|132.08333333333334|0|10.329861111111112|0
0|2022-01-09|0.0|0|0.0|0|252.60416666666666|0|14.9375|0
0|2022-01-10|0.0|0|0.0|0|285.0|0|15.583333333333334|0
0|2022-01-11|0.0|0|0.0|0|215.83333333333334|0|12.375|0
0|2022-01-12|0.0|0|0.00010416666666666667|0|176.73611111111111|0|7.263888888888888|0
0|2022-01-13|0.00020833333333333335|0|0.0|0|142.1875|0|4.725694444444444|0
0|2022-01-14|0.0|0|0.0|0|135.0|0|14.21875|0
0|2022-01-15|0.0|0|0.0|0|47.569444444444436|0|9.79861111111111|0
0|2022-01-16|0.0|0|0.0|0|114.8611111111111|0|6.263888888888889|0
0|2022-01-17|0.0|0|0.0|0|314.02777777777777|0|14.055555555555557|0
