|dates|Boone_Indiana_UnitedStates.AveragePrecipitationTotal.data|Boone_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Boone_Indiana_UnitedStates.AveragePrecipitation.data|Boone_Indiana_UnitedStates.AveragePrecipitation.missing|Boone_Indiana_UnitedStates.AverageWindDirection.data|Boone_Indiana_UnitedStates.AverageWindDirection.missing|Boone_Indiana_UnitedStates.AverageWindSpeed.data|Boone_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-15|0.0010416666666666667|0|0.0|0|215.52083333333334|0|7.177083333333333|0
0|2021-11-16|0.0|0|0.0|0|111.77083333333333|0|7.197916666666667|0
0|2021-11-17|0.0|0|0.005833333333333334|0|221.61458333333334|0|14.520833333333334|0
0|2021-11-18|0.005208333333333333|0|0.0017708333333333332|0|283.2291666666667|0|13.916666666666666|0
0|2021-11-19|0.0|0|0.0|0|178.22916666666666|0|5.927083333333333|0
0|2021-11-20|0.0|0|0.0|0|140.10416666666666|0|7.197916666666667|0
0|2021-11-21|0.0004166666666666667|0|0.009062500000000003|0|212.5|0|7.1875|0
0|2021-11-22|0.005833333333333334|0|0.0|0|285.3125|0|7.135416666666667|0
0|2021-11-23|0.0|0|0.0|0|154.89583333333334|0|5.177083333333333|0
0|2021-11-24|0.0|0|0.0|0|181.45833333333334|0|12.90625|0
0|2021-11-25|0.005|0|0.008333333333333337|0|257.9166666666667|0|12.229166666666666|0
0|2021-11-26|0.0008333333333333334|0|0.0|0|257.9166666666667|0|7.21875|0
0|2021-11-27|0.0|0|0.0004166666666666667|0|193.75|0|7.895833333333333|0
0|2021-11-28|0.00020833333333333335|0|0.0|0|285.3125|0|8.375|0
0|2021-11-29|0.0|0|0.0|0|174.89583333333334|0|7.510416666666667|0
0|2021-11-30|0.0|0|0.0|0|252.1875|0|8.197916666666666|0
0|2021-12-01|0.0|0|0.0053125|0|143.22916666666666|0|6.208333333333333|0
0|2021-12-02|0.003541666666666667|0|0.0|0|234.27083333333334|0|10.677083333333334|0
0|2021-12-03|0.0|0|0.0|0|79.47916666666667|0|5.770833333333333|0
0|2021-12-04|0.0|0|0.0|0|112.29166666666667|0|4.489583333333333|0
0|2021-12-05|0.0|0|0.011250000000000001|0|148.85416666666666|0|11.885416666666666|0
0|2021-12-06|0.01|0|0.003750000000000001|0|288.0208333333333|0|14.552083333333334|0
0|2021-12-07|0.0|0|0.0|0|146.97916666666666|0|3.3958333333333335|0
0|2021-12-08|0.0|0|0.0|0|194.27083333333334|0|7.270833333333333|0
0|2021-12-09|0.0|0|0.0|0|155.10416666666666|0|9.90625|0
0|2021-12-10|0.0|0|0.0037500000000000003|0|158.85416666666666|0|9.375|0
0|2021-12-11|0.0|0|0.007916666666666667|0|244.89583333333334|0|18.302083333333332|0
0|2021-12-12|0.00020833333333333335|0|0.0|0|215.0|0|10.239583333333334|0
0|2021-12-13|0.0|0|0.0|0|153.95833333333334|0|6.114583333333333|0
0|2021-12-14|0.0|0|0.0|0|114.79166666666667|0|7.083333333333333|0
0|2021-12-15|0.00375|0|0.006666666666666668|0|181.77083333333334|0|15.104166666666666|0
0|2021-12-16|0.0|0|0.015208333333333338|0|229.58333333333334|0|19.25|0
0|2021-12-17|0.0|0|0.007552083333333338|0|186.30208333333334|0|13.161458333333334|0
0|2021-12-18|0.005208333333333333|0|0.009895833333333338|0|226.97916666666666|0|7.947916666666667|0
0|2021-12-19|0.0027083333333333334|0|0.0|0|153.125|0|5.677083333333333|0
0|2021-12-20|0.0|0|0.0|0|175.10416666666666|0|5.921875|0
0|2021-12-21|0.0|0|0.0|0|151.14583333333334|0|7.135416666666667|0
0|2021-12-22|0.0|0|0.0|0|252.29166666666666|0|8.208333333333334|0
0|2021-12-23|0.0|0|0.0|0|174.0625|0|11.973958333333334|0
0|2021-12-24|0.0|0|0.0|0|192.23958333333334|0|14.119791666666666|0
0|2021-12-25|0.005416666666666667|0|0.017395833333333336|0|246.45833333333334|0|9.802083333333334|0
0|2021-12-26|0.007291666666666666|0|0.0|0|73.75|0|4.84375|0
0|2021-12-27|0.0033333333333333335|0|0.003854166666666667|0|220.20833333333334|0|10.59375|0
0|2021-12-28|0.0|0|0.02072916666666667|0|85.625|0|5.739583333333333|0
0|2021-12-29|0.015625|0|0.0003125|0|144.27083333333334|0|4.229166666666667|0
0|2021-12-30|0.0|0|0.0|0|128.85416666666666|0|4.84375|0
0|2021-12-31|0.0|0|0.0|0|203.48958333333334|0|7.411458333333333|0
0|2022-01-01|0.0022916666666666667|0|0.01177083333333334|0|173.85416666666666|0|7.770833333333333|0
0|2022-01-02|0.0062499999999999995|0|0.0|0|144.58333333333334|0|11.28125|0
0|2022-01-03|0.0|0|0.0|0|181.97916666666666|0|5.416666666666667|0
0|2022-01-04|0.0|0|0.0|0|176.97916666666666|0|12.104166666666666|0
0|2022-01-05|0.0|0|0.0|0|252.70833333333334|0|19.770833333333332|0
0|2022-01-06|0.0|0|0.0|0|278.6458333333333|0|10.927083333333334|0
0|2022-01-07|0.0|0|0.0|0|207.1875|0|7.302083333333333|0
0|2022-01-08|0.0|0|0.0028125000000000003|0|162.91666666666666|0|13.65625|0
0|2022-01-09|0.010416666666666666|0|0.011354166666666667|0|279.4791666666667|0|12.4375|0
0|2022-01-10|0.0|0|0.0|0|275.625|0|9.21875|0
0|2022-01-11|0.0|0|0.0|0|126.66666666666667|0|9.71875|0
0|2022-01-12|0.0|0|0.0|0|198.4375|0|10.625|0
0|2022-01-13|0.0|0|0.0|0|176.19791666666666|0|4.291666666666667|0
0|2022-01-14|0.0|0|0.0|0|107.91666666666667|0|7.020833333333333|0
0|2022-01-15|0.0|0|0.0|0|66.45833333333333|0|10.916666666666666|0
0|2022-01-16|0.0|0|0.0|0|174.89583333333334|0|7.03125|0
0|2022-01-17|0.0|0|0.0|0|287.6041666666667|0|10.625|0
