|dates|Comanche_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Comanche_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Comanche_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Comanche_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Comanche_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Comanche_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Comanche_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Comanche_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-18|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-19|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-20|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-21|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-22|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-23|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-24|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-25|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-26|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-27|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-28|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-29|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-30|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-10-31|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-01|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-02|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-03|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-04|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-05|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-06|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-07|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-08|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-09|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-10|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-11|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-12|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-13|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-14|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-15|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-16|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-17|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-18|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-19|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-20|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-21|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-22|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-23|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-24|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-25|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-26|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-27|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-28|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-29|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-11-30|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-01|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-02|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-03|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-04|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-05|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-06|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-07|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-08|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-09|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-10|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-11|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-12|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-13|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-14|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-15|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-16|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-17|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-18|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-19|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-20|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-21|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-22|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-23|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-24|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-25|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-26|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-27|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-28|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-29|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-30|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2021-12-31|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-01|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-02|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-03|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-04|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-05|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-06|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-07|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-08|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-09|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-10|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-11|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-12|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-13|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-14|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-15|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-16|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
0|2022-01-17|46627.0|0|1865.0|0|3.8459952157056834|0|48492.0|0
