|dates|Sterling_Texas_UnitedStates.BLS_EmployedPopulation.data|Sterling_Texas_UnitedStates.BLS_EmployedPopulation.missing|Sterling_Texas_UnitedStates.BLS_UnemployedPopulation.data|Sterling_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Sterling_Texas_UnitedStates.BLS_UnemploymentRate.data|Sterling_Texas_UnitedStates.BLS_UnemploymentRate.missing|Sterling_Texas_UnitedStates.BLS_LaborForcePopulation.data|Sterling_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-10|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-11|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-12|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-13|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-14|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-15|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-16|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-17|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-18|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-19|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-20|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-21|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-22|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-23|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-24|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-25|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-26|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-27|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-28|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-29|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-11-30|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-01|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-02|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-03|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-04|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-05|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-06|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-07|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-08|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-09|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-10|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-11|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-12|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-13|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-14|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-15|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-16|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-17|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-18|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-19|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-20|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-21|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-22|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-23|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-24|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-25|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-26|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-27|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-28|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-29|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-30|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2021-12-31|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-01|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-02|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-03|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-04|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-05|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-06|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-07|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-08|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-09|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-10|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-11|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-12|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-13|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-14|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-15|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-16|520.0|0|30.0|0|5.454545454545454|0|550.0|0
0|2022-01-17|520.0|0|30.0|0|5.454545454545454|0|550.0|0
