|dates|Rutherford_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Rutherford_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Rutherford_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Rutherford_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Rutherford_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-18|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-19|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-20|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-21|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-22|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-23|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-24|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-25|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-26|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-27|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-28|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-29|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-30|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-10-31|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-01|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-02|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-03|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-04|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-05|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-06|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-07|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-08|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-09|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-10|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-11|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-12|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-13|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-14|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-15|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-16|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-17|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-18|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-19|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
