|dates|Pinal_Arizona_UnitedStates.BLS_EmployedPopulation.data|Pinal_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Pinal_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Pinal_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Pinal_Arizona_UnitedStates.BLS_UnemploymentRate.data|Pinal_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Pinal_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Pinal_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-18|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-19|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-20|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-21|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-22|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-23|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-24|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-25|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-26|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-27|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-28|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-29|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-30|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-10-31|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-01|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-02|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-03|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-04|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-05|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-06|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-07|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-08|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-09|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-10|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-11|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-12|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-13|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-14|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-15|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-16|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-17|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-18|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-19|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-20|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-21|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-22|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-23|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-24|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-25|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-26|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-27|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-28|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
