|dates|Sumner_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Sumner_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Sumner_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Sumner_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Sumner_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Sumner_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Sumner_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Sumner_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-14|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-15|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-16|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-17|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-18|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-19|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-20|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-21|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-22|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-23|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-24|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-25|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-26|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-27|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-28|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-29|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-11-30|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-01|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-02|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-03|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-04|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-05|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-06|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-07|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-08|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-09|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-10|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-11|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-12|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-13|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-14|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-15|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-16|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-17|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-18|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-19|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-20|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-21|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-22|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-23|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-24|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-25|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-26|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-27|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-28|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-29|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-30|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2021-12-31|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-01|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-02|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-03|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-04|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-05|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-06|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-07|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-08|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-09|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-10|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-11|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-12|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-13|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-14|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-15|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-16|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
0|2022-01-17|100697.0|0|3888.0|0|3.7175503179232203|0|104585.0|0
