|dates|Burke_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Burke_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Burke_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Burke_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Burke_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Burke_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Burke_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Burke_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-16|16000.0|0|16000.0|0|242.0|0|0.0|100
0|2021-11-17|16015.0|0|16015.0|0|243.0|0|0.0|100
0|2021-11-18|16032.0|0|16032.0|0|243.0|0|0.0|100
0|2021-11-19|16040.0|0|16040.0|0|245.0|0|0.0|100
0|2021-11-20|16040.0|0|16040.0|0|245.0|0|0.0|100
0|2021-11-21|16040.0|0|16040.0|0|245.0|0|0.0|100
0|2021-11-22|16069.0|0|16069.0|0|245.0|0|0.0|100
0|2021-11-23|16081.0|0|16081.0|0|245.0|0|0.0|100
0|2021-11-24|16089.0|0|16089.0|0|245.0|0|0.0|100
0|2021-11-25|16089.0|0|16089.0|0|245.0|0|0.0|100
0|2021-11-26|16089.0|0|16089.0|0|245.0|0|0.0|100
0|2021-11-27|16089.0|0|16089.0|0|245.0|0|0.0|100
0|2021-11-28|16089.0|0|16089.0|0|245.0|0|0.0|100
0|2021-11-29|16160.0|0|16160.0|0|245.0|0|0.0|100
0|2021-11-30|16192.0|0|16192.0|0|246.0|0|0.0|100
0|2021-12-01|16207.0|0|16207.0|0|246.0|0|0.0|100
0|2021-12-02|16218.0|0|16218.0|0|246.0|0|0.0|100
0|2021-12-03|16218.0|0|16261.0|0|246.0|0|0.0|100
0|2021-12-04|16261.0|0|16261.0|0|247.0|0|0.0|100
0|2021-12-05|16261.0|0|16261.0|0|247.0|0|0.0|100
0|2021-12-06|16308.0|0|16308.0|0|247.0|0|0.0|100
0|2021-12-07|16322.0|0|16322.0|0|247.0|0|0.0|100
0|2021-12-08|16356.0|0|16356.0|0|247.0|0|0.0|100
0|2021-12-09|16395.0|0|16395.0|0|248.0|0|0.0|100
0|2021-12-10|16414.0|0|16414.0|0|248.0|0|0.0|100
0|2021-12-11|16414.0|0|16414.0|0|248.0|0|0.0|100
0|2021-12-12|16414.0|0|16414.0|0|248.0|0|0.0|100
0|2021-12-13|16483.0|0|16483.0|0|248.0|0|0.0|100
0|2021-12-14|16483.0|0|16494.0|0|248.0|0|0.0|100
0|2021-12-15|16532.0|0|16532.0|0|248.0|0|0.0|100
0|2021-12-16|16551.0|0|16551.0|0|248.0|0|0.0|100
0|2021-12-17|16583.0|0|16583.0|0|248.0|0|0.0|100
0|2021-12-18|16583.0|0|16583.0|0|248.0|0|0.0|100
0|2021-12-19|16583.0|0|16583.0|0|248.0|0|0.0|100
0|2021-12-20|16649.0|0|16649.0|0|249.0|0|0.0|100
0|2021-12-21|16668.0|0|16668.0|0|250.0|0|0.0|100
0|2021-12-22|16704.0|0|16704.0|0|250.0|0|0.0|100
0|2021-12-23|16704.0|0|16704.0|0|250.0|0|0.0|100
0|2021-12-24|16704.0|0|16704.0|0|250.0|0|0.0|100
0|2021-12-25|16704.0|0|16704.0|0|250.0|0|0.0|100
0|2021-12-26|16704.0|0|16704.0|0|250.0|0|0.0|100
0|2021-12-27|16704.0|0|16704.0|0|250.0|0|0.0|100
0|2021-12-28|16834.0|0|16834.0|0|250.0|0|0.0|100
0|2021-12-29|16867.0|0|16867.0|0|250.0|0|0.0|100
0|2021-12-30|17033.0|0|17033.0|0|253.0|0|0.0|100
0|2021-12-31|17033.0|0|17119.0|0|253.0|0|0.0|100
0|2022-01-01|17033.0|0|17119.0|0|253.0|0|0.0|100
0|2022-01-02|17033.0|0|17119.0|0|253.0|0|0.0|100
0|2022-01-03|17360.0|0|17360.0|0|253.0|0|0.0|100
0|2022-01-04|17386.0|0|17386.0|0|253.0|0|0.0|100
0|2022-01-05|17555.0|0|17555.0|0|253.0|0|0.0|100
0|2022-01-06|17722.0|0|17722.0|0|253.0|0|0.0|100
0|2022-01-07|17871.0|0|17871.0|0|253.0|0|0.0|100
0|2022-01-08|17871.0|0|17871.0|0|253.0|0|0.0|100
0|2022-01-09|17871.0|0|17871.0|0|253.0|0|0.0|100
0|2022-01-10|18356.0|0|18356.0|0|253.0|0|0.0|100
0|2022-01-11|18457.0|0|18457.0|0|253.0|0|0.0|100
0|2022-01-12|18654.0|0|18654.0|0|258.0|0|0.0|100
0|2022-01-13|18654.0|0|18879.0|0|258.0|0|0.0|100
0|2022-01-14|19120.0|0|19120.0|0|259.0|0|0.0|100
0|2022-01-15|19120.0|0|19120.0|0|259.0|0|0.0|100
0|2022-01-16|19120.0|0|19120.0|0|259.0|0|0.0|100
0|2022-01-17|19120.0|0|0.0|100|259.0|0|0.0|100
