|dates|Rutherford_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Rutherford_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Rutherford_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Rutherford_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Rutherford_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Rutherford_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Rutherford_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Rutherford_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-01|11777.0|0|11777.0|0|339.0|0|0.0|100
0|2021-12-02|11795.0|0|11795.0|0|339.0|0|0.0|100
0|2021-12-03|11795.0|0|11811.0|0|339.0|0|0.0|100
0|2021-12-04|11811.0|0|11811.0|0|340.0|0|0.0|100
0|2021-12-05|11811.0|0|11811.0|0|340.0|0|0.0|100
0|2021-12-06|11842.0|0|11842.0|0|340.0|0|0.0|100
0|2021-12-07|11846.0|0|11846.0|0|341.0|0|0.0|100
0|2021-12-08|11859.0|0|11859.0|0|341.0|0|0.0|100
0|2021-12-09|11873.0|0|11873.0|0|342.0|0|0.0|100
0|2021-12-10|11885.0|0|11885.0|0|342.0|0|0.0|100
0|2021-12-11|11885.0|0|11885.0|0|342.0|0|0.0|100
0|2021-12-12|11885.0|0|11885.0|0|342.0|0|0.0|100
0|2021-12-13|11939.0|0|11939.0|0|343.0|0|0.0|100
0|2021-12-14|11939.0|0|11953.0|0|343.0|0|0.0|100
0|2021-12-15|11966.0|0|11966.0|0|344.0|0|0.0|100
0|2021-12-16|11982.0|0|11982.0|0|344.0|0|0.0|100
0|2021-12-17|12006.0|0|12006.0|0|345.0|0|0.0|100
0|2021-12-18|12006.0|0|12006.0|0|345.0|0|0.0|100
0|2021-12-19|12006.0|0|12006.0|0|345.0|0|0.0|100
0|2021-12-20|12046.0|0|12046.0|0|346.0|0|0.0|100
0|2021-12-21|12052.0|0|12052.0|0|346.0|0|0.0|100
0|2021-12-22|12062.0|0|12062.0|0|347.0|0|0.0|100
0|2021-12-23|12062.0|0|12062.0|0|347.0|0|0.0|100
0|2021-12-24|12062.0|0|12062.0|0|347.0|0|0.0|100
0|2021-12-25|12062.0|0|12062.0|0|347.0|0|0.0|100
0|2021-12-26|12062.0|0|12062.0|0|347.0|0|0.0|100
0|2021-12-27|12062.0|0|12062.0|0|347.0|0|0.0|100
0|2021-12-28|12158.0|0|12158.0|0|347.0|0|0.0|100
0|2021-12-29|12177.0|0|12177.0|0|347.0|0|0.0|100
0|2021-12-30|12219.0|0|12219.0|0|347.0|0|0.0|100
0|2021-12-31|12219.0|0|12267.0|0|347.0|0|0.0|100
0|2022-01-01|12219.0|0|12267.0|0|347.0|0|0.0|100
0|2022-01-02|12219.0|0|12267.0|0|347.0|0|0.0|100
0|2022-01-03|12414.0|0|12414.0|0|347.0|0|0.0|100
0|2022-01-04|12457.0|0|12457.0|0|347.0|0|0.0|100
0|2022-01-05|12526.0|0|12526.0|0|347.0|0|0.0|100
0|2022-01-06|12599.0|0|12599.0|0|347.0|0|0.0|100
0|2022-01-07|12665.0|0|12665.0|0|347.0|0|0.0|100
0|2022-01-08|12665.0|0|12665.0|0|347.0|0|0.0|100
0|2022-01-09|12665.0|0|12665.0|0|347.0|0|0.0|100
0|2022-01-10|12910.0|0|12910.0|0|352.0|0|0.0|100
0|2022-01-11|13119.0|0|13119.0|0|352.0|0|0.0|100
0|2022-01-12|13221.0|0|13221.0|0|352.0|0|0.0|100
0|2022-01-13|13221.0|0|13348.0|0|352.0|0|0.0|100
0|2022-01-14|13504.0|0|13504.0|0|352.0|0|0.0|100
0|2022-01-15|13504.0|0|13504.0|0|352.0|0|0.0|100
0|2022-01-16|13504.0|0|13504.0|0|352.0|0|0.0|100
0|2022-01-17|13504.0|0|0.0|100|352.0|0|0.0|100
