|dates|ContraCosta_California_UnitedStates.BLS_EmployedPopulation.data|ContraCosta_California_UnitedStates.BLS_EmployedPopulation.missing|ContraCosta_California_UnitedStates.BLS_UnemployedPopulation.data|ContraCosta_California_UnitedStates.BLS_UnemployedPopulation.missing|ContraCosta_California_UnitedStates.BLS_UnemploymentRate.data|ContraCosta_California_UnitedStates.BLS_UnemploymentRate.missing|ContraCosta_California_UnitedStates.BLS_LaborForcePopulation.data|ContraCosta_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-14|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-15|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-16|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-17|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-18|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-19|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-20|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-21|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-22|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-23|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-24|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-25|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-26|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-27|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-28|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-29|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-11-30|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-01|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-02|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-03|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-04|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-05|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-06|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-07|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-08|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-09|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-10|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-11|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-12|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-13|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-14|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-15|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-16|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-17|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-18|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-19|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-20|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-21|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-22|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-23|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-24|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-25|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-26|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-27|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-28|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-29|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-30|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2021-12-31|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-01|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-02|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-03|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-04|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-05|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-06|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-07|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-08|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-09|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-10|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-11|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-12|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-13|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-14|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-15|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-16|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
0|2022-01-17|499528.0|0|33507.0|0|6.286078775314942|0|533035.0|0
