|dates|Fayette_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Fayette_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Fayette_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Fayette_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Fayette_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-10|7048.0|0|7048.0|0|141.0|0|0.0|100
0|2021-12-11|7078.0|0|7078.0|0|141.0|0|0.0|100
0|2021-12-12|7105.0|0|7105.0|0|141.0|0|0.0|100
0|2021-12-13|7172.0|0|7172.0|0|143.0|0|0.0|100
0|2021-12-14|7172.0|0|7181.0|0|143.0|0|0.0|100
0|2021-12-15|7234.0|0|7234.0|0|144.0|0|0.0|100
0|2021-12-16|7277.0|0|7277.0|0|144.0|0|0.0|100
0|2021-12-17|7309.0|0|7309.0|0|144.0|0|0.0|100
0|2021-12-18|7339.0|0|7339.0|0|144.0|0|0.0|100
0|2021-12-19|7387.0|0|7387.0|0|144.0|0|0.0|100
0|2021-12-20|7416.0|0|7416.0|0|144.0|0|0.0|100
0|2021-12-21|7433.0|0|7433.0|0|145.0|0|0.0|100
0|2021-12-22|7466.0|0|7466.0|0|147.0|0|0.0|100
0|2021-12-23|7502.0|0|7502.0|0|147.0|0|0.0|100
0|2021-12-24|7502.0|0|7502.0|0|147.0|0|0.0|100
0|2021-12-25|7502.0|0|7502.0|0|147.0|0|0.0|100
0|2021-12-26|7502.0|0|7502.0|0|147.0|0|0.0|100
0|2021-12-27|7573.0|0|7573.0|0|147.0|0|0.0|100
0|2021-12-28|7600.0|0|7600.0|0|150.0|0|0.0|100
0|2021-12-29|7643.0|0|7643.0|0|151.0|0|0.0|100
0|2021-12-30|7687.0|0|7687.0|0|151.0|0|0.0|100
0|2021-12-31|7687.0|0|7687.0|0|151.0|0|0.0|100
0|2022-01-01|7687.0|0|7687.0|0|151.0|0|0.0|100
0|2022-01-02|7687.0|0|7687.0|0|151.0|0|0.0|100
0|2022-01-03|7875.0|0|7875.0|0|152.0|0|0.0|100
0|2022-01-04|7909.0|0|7909.0|0|152.0|0|0.0|100
0|2022-01-05|7972.0|0|7972.0|0|152.0|0|0.0|100
0|2022-01-06|8058.0|0|8058.0|0|152.0|0|0.0|100
0|2022-01-07|8157.0|0|8157.0|0|152.0|0|0.0|100
0|2022-01-08|8237.0|0|8237.0|0|152.0|0|0.0|100
0|2022-01-09|8255.0|0|8255.0|0|152.0|0|0.0|100
0|2022-01-10|8319.0|0|8319.0|0|152.0|0|0.0|100
0|2022-01-11|8367.0|0|8367.0|0|152.0|0|0.0|100
0|2022-01-12|8478.0|0|8478.0|0|152.0|0|0.0|100
0|2022-01-13|8478.0|0|8646.0|0|152.0|0|0.0|100
0|2022-01-14|8787.0|0|8787.0|0|153.0|0|0.0|100
0|2022-01-15|8924.0|0|8924.0|0|153.0|0|0.0|100
0|2022-01-16|9086.0|0|9086.0|0|153.0|0|0.0|100
0|2022-01-17|9190.0|0|0.0|100|153.0|0|0.0|100
