|dates|Columbia_Florida_UnitedStates.JHU_ConfirmedCases.data|Columbia_Florida_UnitedStates.JHU_ConfirmedCases.missing|Columbia_Florida_UnitedStates.NYT_ConfirmedCases.data|Columbia_Florida_UnitedStates.NYT_ConfirmedCases.missing|Columbia_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Columbia_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Columbia_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Columbia_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-03|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-04|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-05|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-06|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-07|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-08|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-09|15044.0|0|14998.0|0|170.0|0|0.0|100
0|2021-12-10|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-11|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-12|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-13|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-14|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-15|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-16|15080.0|0|15034.0|0|170.0|0|0.0|100
0|2021-12-17|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-18|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-19|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-20|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-21|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-22|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-23|15119.0|0|15073.0|0|170.0|0|0.0|100
0|2021-12-24|15119.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-25|15196.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-26|15196.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-27|15196.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-28|15196.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-29|15196.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-30|15196.0|0|15150.0|0|170.0|0|0.0|100
0|2021-12-31|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-01|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-02|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-03|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-04|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-05|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-06|15470.0|0|15424.0|0|170.0|0|0.0|100
0|2022-01-07|16019.0|0|15973.0|0|170.0|0|0.0|100
0|2022-01-08|16019.0|0|15973.0|0|170.0|0|0.0|100
0|2022-01-09|16019.0|0|15973.0|0|170.0|0|0.0|100
0|2022-01-10|16019.0|0|15973.0|0|170.0|0|0.0|100
0|2022-01-11|16019.0|0|15973.0|0|170.0|0|0.0|100
0|2022-01-12|16019.0|0|15973.0|0|320.0|0|0.0|100
0|2022-01-13|16019.0|0|15973.0|0|320.0|0|0.0|100
0|2022-01-14|16019.0|0|17144.0|0|320.0|0|0.0|100
0|2022-01-15|17190.0|0|17144.0|0|320.0|0|0.0|100
0|2022-01-16|17190.0|0|17144.0|0|320.0|0|0.0|100
0|2022-01-17|17190.0|0|0.0|100|320.0|0|0.0|100
