|dates|Unassigned_Maine_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Maine_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Maine_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Maine_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2021-10-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2021-10-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-10-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-10-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-10-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-10-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-10-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-10-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-10-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2021-10-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-10-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2021-10-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-10-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-10-31|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-11-01|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-11-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2021-11-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-11-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-11-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-11-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-11-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-11-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-11-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-11-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-11-11|1.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-12|1.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-13|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-11-14|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-11-15|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-11-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2021-11-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2021-11-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2021-11-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2021-11-20|6.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-21|6.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-22|6.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-11-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-11-25|19.0|0|19.0|0|0.0|0|0.0|100
0|2021-11-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2021-11-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2021-11-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2021-11-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2021-11-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2021-12-02|5.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-12-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2021-12-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-09|19.0|0|19.0|0|0.0|0|0.0|100
0|2021-12-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-12-11|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-12-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2021-12-13|11.0|0|11.0|0|0.0|0|0.0|100
0|2021-12-14|11.0|0|19.0|0|0.0|0|0.0|100
0|2021-12-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2021-12-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2021-12-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2021-12-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-12-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-12-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2021-12-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-23|1.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-24|21.0|0|21.0|0|1.0|0|0.0|100
0|2021-12-25|21.0|0|21.0|0|1.0|0|0.0|100
0|2021-12-26|21.0|0|21.0|0|1.0|0|0.0|100
0|2021-12-27|21.0|0|21.0|0|1.0|0|0.0|100
0|2021-12-28|6.0|0|6.0|0|1.0|0|0.0|100
0|2021-12-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2021-12-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2021-12-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2022-01-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2022-01-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2022-01-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2022-01-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2022-01-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2022-01-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2022-01-07|16.0|0|16.0|0|0.0|0|0.0|100
0|2022-01-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2022-01-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2022-01-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2022-01-11|19.0|0|19.0|0|0.0|0|0.0|100
0|2022-01-12|18.0|0|18.0|0|0.0|0|0.0|100
0|2022-01-13|18.0|0|7.0|0|0.0|0|0.0|100
0|2022-01-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2022-01-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2022-01-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2022-01-17|10.0|0|0.0|100|0.0|0|0.0|100
