|dates|Saluda_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Saluda_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Saluda_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Saluda_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Saluda_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Saluda_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Saluda_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Saluda_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-02|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-03|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-04|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-05|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-06|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-07|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-08|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-09|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-10|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-11|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-12|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-13|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-14|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-15|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-16|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-17|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-18|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-19|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-20|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-21|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-22|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-23|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-24|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-25|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-26|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-27|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-28|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-29|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-30|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2021-12-31|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-01|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-02|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-03|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-04|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-05|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-06|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-07|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-08|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-09|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-10|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-11|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-12|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-13|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-14|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-15|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-16|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
0|2022-01-17|8660.0|0|246.0|0|2.7621827981136313|0|8906.0|0
