|dates|Collier_Florida_UnitedStates.JHU_ConfirmedCases.data|Collier_Florida_UnitedStates.JHU_ConfirmedCases.missing|Collier_Florida_UnitedStates.NYT_ConfirmedCases.data|Collier_Florida_UnitedStates.NYT_ConfirmedCases.missing|Collier_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Collier_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Collier_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Collier_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-19|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-20|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-21|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-22|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-23|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-24|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-25|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-26|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-27|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-28|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-29|58636.0|0|57182.0|0|551.0|0|0.0|100
0|2021-11-30|58819.0|0|57365.0|0|551.0|0|0.0|100
0|2021-12-01|58819.0|0|57365.0|0|551.0|0|0.0|100
0|2021-12-02|58819.0|0|57365.0|0|551.0|0|0.0|100
0|2021-12-03|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-04|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-05|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-06|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-07|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-08|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-09|59022.0|0|57568.0|0|551.0|0|0.0|100
0|2021-12-10|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-11|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-12|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-13|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-14|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-15|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-16|59234.0|0|57780.0|0|551.0|0|0.0|100
0|2021-12-17|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-18|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-19|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-20|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-21|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-22|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-23|59523.0|0|58069.0|0|551.0|0|0.0|100
0|2021-12-24|59523.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-25|60653.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-26|60653.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-27|60653.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-28|60653.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-29|60653.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-30|60653.0|0|59199.0|0|551.0|0|0.0|100
0|2021-12-31|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-01|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-02|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-03|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-04|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-05|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-06|63519.0|0|62065.0|0|551.0|0|0.0|100
0|2022-01-07|68382.0|0|66928.0|0|551.0|0|0.0|100
0|2022-01-08|68382.0|0|66928.0|0|551.0|0|0.0|100
0|2022-01-09|68382.0|0|66928.0|0|551.0|0|0.0|100
0|2022-01-10|68382.0|0|66928.0|0|551.0|0|0.0|100
0|2022-01-11|68382.0|0|66928.0|0|551.0|0|0.0|100
0|2022-01-12|68382.0|0|66928.0|0|886.0|0|0.0|100
0|2022-01-13|68382.0|0|66928.0|0|886.0|0|0.0|100
0|2022-01-14|68382.0|0|72285.0|0|886.0|0|0.0|100
0|2022-01-15|73739.0|0|72285.0|0|886.0|0|0.0|100
0|2022-01-16|73739.0|0|72285.0|0|886.0|0|0.0|100
0|2022-01-17|73739.0|0|0.0|100|886.0|0|0.0|100
