|dates|Macon_Illinois_UnitedStates.AveragePrecipitationTotal.data|Macon_Illinois_UnitedStates.AveragePrecipitationTotal.missing|Macon_Illinois_UnitedStates.AveragePrecipitation.data|Macon_Illinois_UnitedStates.AveragePrecipitation.missing|Macon_Illinois_UnitedStates.AverageWindDirection.data|Macon_Illinois_UnitedStates.AverageWindDirection.missing|Macon_Illinois_UnitedStates.AverageWindSpeed.data|Macon_Illinois_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|251.66666666666666|0|7.666666666666667|0
0|2021-10-18|0.0|0|0.0|0|179.58333333333334|0|7.166666666666667|0
0|2021-10-19|0.0|0|0.0|0|172.91666666666666|0|7.958333333333333|0
0|2021-10-20|0.0|0|0.0|0|184.30555555555554|0|10.527777777777777|0
0|2021-10-21|0.0|0|0.0|0|272.6041666666667|0|12.385416666666666|0
0|2021-10-22|0.0|0|0.0003125|0|255.9375|0|6.451388888888888|0
0|2021-10-23|0.0004166666666666667|0|0.0|0|48.194444444444436|0|5.583333333333333|0
0|2021-10-24|0.005416666666666667|0|0.06981746031746032|0|125.66071428571429|0|12.012500000000001|0
0|2021-10-25|0.043750000000000004|0|0.0004166666666666667|0|274.4444444444444|0|15.876388888888888|0
0|2021-10-26|0.0|0|0.0|0|144.16666666666666|0|6.666666666666667|0
0|2021-10-27|0.0|0|0.0|0|111.25|0|10.916666666666666|0
0|2021-10-28|0.005|0|0.025208333333333333|0|79.6875|0|12.25|0
0|2021-10-29|0.013333333333333334|0|0.005416666666666667|0|225.55555555555557|0|11.715277777777779|0
0|2021-10-30|0.0027083333333333334|0|0.0|0|320.5555555555556|0|12.784722222222221|0
0|2021-10-31|0.0|0|0.0|0|288.8541666666667|0|9.21875|0
0|2021-11-01|0.0|0|0.0|0|273.3333333333333|0|6.25|0
0|2021-11-02|0.0|0|0.0|0|269.5833333333333|0|7.25|0
0|2021-11-03|0.0|0|0.0|0|140.83333333333334|0|2.875|0
0|2021-11-04|0.0|0|0.0|0|58.75|0|1.2083333333333333|0
0|2021-11-05|0.0|0|0.0|0|77.5|0|4.791666666666667|0
0|2021-11-06|0.0|0|0.0|0|180.41666666666666|0|6.416666666666667|0
0|2021-11-07|0.0|0|0.0|0|186.25|0|9.5|0
0|2021-11-08|0.0|0|0.0|0|201.66666666666666|0|9.458333333333334|0
0|2021-11-09|0.0|0|0.0|0|167.70833333333334|0|5.604166666666667|0
0|2021-11-10|0.0|0|0.0|0|124.65277777777777|0|9.25|0
0|2021-11-11|0.00125|0|0.013125|0|222.7777777777778|0|13.940972222222223|0
0|2021-11-12|0.01375|0|0.0|0|228.64583333333334|0|14.625|0
0|2021-11-13|0.0|0|0.0|0|245.08333333333334|0|11.779166666666667|0
0|2021-11-14|0.0033333333333333335|0|0.00375|0|263.4375|0|14.958333333333334|0
0|2021-11-15|0.0004166666666666667|0|0.0|0|156.25|0|7.791666666666667|0
0|2021-11-16|0.0|0|0.0|0|130.41666666666666|0|12.090277777777777|0
0|2021-11-17|0.0|0|0.00375|0|241.1111111111111|0|14.291666666666666|0
0|2021-11-18|0.004166666666666667|0|0.0|0|277.9166666666667|0|11.166666666666666|0
0|2021-11-19|0.0|0|0.0|0|133.33333333333334|0|6.666666666666667|0
0|2021-11-20|0.0|0|0.0008333333333333334|0|115.41666666666667|0|7.041666666666667|0
0|2021-11-21|0.0025|0|0.006666666666666667|0|258.3333333333333|0|9.458333333333334|0
0|2021-11-22|0.005|0|0.0|0|281.6666666666667|0|8.958333333333334|0
0|2021-11-23|0.0|0|0.0|0|128.75|0|9.541666666666666|0
0|2021-11-24|0.0|0|0.00020833333333333335|0|187.91666666666666|0|18.270833333333332|0
0|2021-11-25|0.004166666666666667|0|0.0034027777777777776|0|281.7361111111111|0|13.534722222222223|0
0|2021-11-26|0.0|0|0.0|0|203.75|0|8.083333333333334|0
0|2021-11-27|0.0|0|0.0|0|217.91666666666666|0|10.0|0
0|2021-11-28|0.0|0|0.0|0|290.0|0|9.666666666666666|0
0|2021-11-29|0.0|0|0.0|0|189.58333333333334|0|11.125|0
0|2021-11-30|0.0|0|0.0|0|215.83333333333334|0|5.208333333333333|0
0|2021-12-01|0.0025|0|0.006666666666666667|0|166.80555555555557|0|7.25|0
0|2021-12-02|0.004583333333333333|0|0.0|0|232.08333333333334|0|9.666666666666666|0
0|2021-12-03|0.0|0|0.0|0|65.0|0|6.916666666666667|0
0|2021-12-04|0.0|0|0.0|0|66.66666666666667|0|9.458333333333334|0
0|2021-12-05|0.0|0|0.007916666666666667|0|176.91666666666666|0|14.202083333333334|0
0|2021-12-06|0.007916666666666667|0|0.0|0|305.8333333333333|0|17.375|0
0|2021-12-07|0.0|0|0.0|0|175.41666666666666|0|8.166666666666666|0
0|2021-12-08|0.0|0|0.0|0|202.91666666666666|0|8.541666666666666|0
0|2021-12-09|0.0|0|0.0|0|171.14583333333334|0|13.635416666666666|0
0|2021-12-10|0.0|0|0.015520833333333331|0|125.18849206349206|0|10.625000000000002|0
0|2021-12-11|0.023333333333333334|0|0.0|0|252.29166666666666|0|17.416666666666668|0
0|2021-12-12|0.0|0|0.0|0|203.33333333333334|0|12.791666666666666|0
0|2021-12-13|0.0|0|0.0|0|166.66666666666666|0|8.208333333333334|0
0|2021-12-14|0.0|0|0.0037500000000000003|0|153.125|0|10.729166666666666|0
0|2021-12-15|0.001875|0|0.0|0|183.54166666666666|0|22.1875|0
0|2021-12-16|0.0033333333333333335|0|0.005416666666666667|0|242.29166666666666|0|12.5625|0
0|2021-12-17|0.0020833333333333333|0|0.0020833333333333333|0|60.46527777777778|0|8.881944444444445|0
0|2021-12-18|0.0030555555555555557|0|0.005326388888888888|0|289.3958333333333|0|11.639583333333334|0
0|2021-12-19|0.0|0|0.0|0|189.0625|0|4.8125|0
0|2021-12-20|0.0|0|0.0|0|186.875|0|9.0|0
0|2021-12-21|0.0|0|0.0|0|171.875|0|7.902777777777779|0
0|2021-12-22|0.0|0|0.0|0|223.75|0|9.375|0
0|2021-12-23|0.0|0|0.0|0|200.47916666666666|0|14.208333333333334|0
0|2021-12-24|0.0|0|0.0|0|187.56944444444443|0|17.520833333333332|0
0|2021-12-25|0.0009722222222222223|0|0.003958333333333334|0|259.71527777777777|0|9.247222222222222|0
0|2021-12-26|0.0016666666666666668|0|0.0004166666666666667|0|168.47222222222223|0|12.006944444444443|0
0|2021-12-27|0.0004166666666666667|0|0.0|0|229.51388888888889|0|11.652777777777777|0
0|2021-12-28|0.0|0|0.027583333333333335|0|146.42361111111111|0|10.287500000000001|0
0|2021-12-29|0.034166666666666665|0|0.0008333333333333334|0|162.15277777777777|0|9.027777777777777|0
0|2021-12-30|0.0008333333333333334|0|0.0|0|151.25|0|5.826388888888889|0
0|2021-12-31|0.0|0|0.0|0|167.04166666666666|0|7.561111111111111|0
0|2022-01-01|0.0|0|0.011666666666666665|0|209.30555555555557|0|14.128472222222223|0
0|2022-01-02|0.013333333333333334|0|0.0|0|322.36805555555554|0|13.9|0
0|2022-01-03|0.0|0|0.0|0|229.16666666666666|0|7.854166666666667|0
0|2022-01-04|0.0|0|0.0|0|180.0|0|17.625|0
0|2022-01-05|0.0|0|0.0|0|274.72222222222223|0|17.27777777777778|0
0|2022-01-06|0.0|0|0.0|0|294.7916666666667|0|14.833333333333334|0
0|2022-01-07|0.0|0|0.0|0|208.68055555555557|0|8.138888888888888|0
0|2022-01-08|0.0|0|0.005138888888888888|0|172.5|0|14.381944444444443|0
0|2022-01-09|0.003958333333333334|0|0.0006944444444444445|0|304.30555555555554|0|13.413194444444443|0
0|2022-01-10|0.0|0|0.0|0|273.75|0|9.375|0
0|2022-01-11|0.0|0|0.0|0|166.66666666666666|0|14.708333333333334|0
0|2022-01-12|0.0|0|0.0|0|210.83333333333334|0|9.208333333333334|0
0|2022-01-13|0.0|0|0.0|0|311.52777777777777|0|7.444444444444444|0
