|dates|JuanaDiaz_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-16|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-17|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-18|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-19|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-20|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-21|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-22|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-23|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-24|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-25|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-26|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-27|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-28|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-02-29|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-01|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-02|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-03|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-04|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-05|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-06|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-07|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-08|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-09|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-10|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-11|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-12|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-13|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-14|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-15|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-16|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-17|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-18|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-19|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-20|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-21|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-22|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-23|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-24|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-25|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-26|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-27|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-28|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-29|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-30|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-03-31|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-01|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-02|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-03|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-04|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-05|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-06|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-07|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-08|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-09|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-10|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-11|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-12|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-13|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-14|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-15|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-16|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-17|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-18|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-19|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-20|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-21|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-22|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-23|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-24|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-25|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-26|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-27|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-28|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-29|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-04-30|13523.5|0|1280.0|0|8.646603843685615|0|14803.5|0
0|2020-05-01|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-02|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-03|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-04|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-05|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-06|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-07|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-08|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-09|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-10|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-11|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-12|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-13|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-14|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-15|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-16|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-17|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-18|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-19|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-20|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-21|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-22|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-23|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-24|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-25|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-26|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-27|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-28|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-29|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-30|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-05-31|12986.0|0|1140.0|0|8.07022511680589|0|14126.0|0
0|2020-06-01|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-02|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-03|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-04|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-05|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-06|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-07|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-08|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-09|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-10|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-11|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-12|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-13|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-14|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-15|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-16|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-17|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-18|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-19|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-20|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-21|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-22|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-23|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-24|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-25|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-26|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-27|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-28|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-29|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-06-30|13791.0|0|1051.0|0|7.081255895431882|0|14842.0|0
0|2020-07-01|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-02|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-03|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-04|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-05|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-06|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-07|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-08|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-09|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-10|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-11|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-12|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-13|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-14|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-15|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-16|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-17|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-18|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-19|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-20|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-21|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-22|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-23|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-24|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-25|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-26|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-27|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-28|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-29|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-30|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-07-31|13768.0|0|908.0|0|6.186971926955573|0|14676.0|0
0|2020-08-01|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-02|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-03|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-04|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-05|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-06|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-07|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-08|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-09|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-10|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-11|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-12|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-13|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-14|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-15|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-16|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-17|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-18|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-19|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-20|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-21|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-22|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-23|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-24|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-25|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-26|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-27|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-28|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-29|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-30|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-08-31|13772.0|0|1066.0|0|7.184256638360965|0|14838.0|0
0|2020-09-01|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-02|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-03|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-04|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-05|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-06|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-07|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-08|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-09|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-10|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-11|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-12|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-13|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-14|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-15|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-16|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-17|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-18|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-19|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-20|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-21|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-22|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-23|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-24|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-25|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-26|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-27|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-28|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-29|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-09-30|13751.0|0|1188.0|0|7.952339514023697|0|14939.0|0
0|2020-10-01|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-02|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-03|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-04|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-05|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-06|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-07|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-08|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-09|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-10|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-11|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-12|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-13|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-14|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-15|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-16|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-17|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-18|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-19|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-20|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-21|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-22|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-23|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-24|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-25|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-26|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-27|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-28|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-29|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-30|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-10-31|13825.0|0|1085.0|0|7.276995305164319|0|14910.0|0
0|2020-11-01|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-02|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-03|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-04|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-05|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-06|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-07|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-08|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-09|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-10|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-11|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-12|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-13|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-14|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-15|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-16|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-17|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-18|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-19|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-20|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-21|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-22|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-23|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-24|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-25|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-26|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-27|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-28|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-11-29|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
