|dates|Susquehanna_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Susquehanna_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Susquehanna_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Susquehanna_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Susquehanna_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Susquehanna_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Susquehanna_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Susquehanna_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|3504.0|0|3504.0|0|65.0|0|0.0|100
0|2021-10-18|3513.0|0|3513.0|0|66.0|0|0.0|100
0|2021-10-19|3527.0|0|3527.0|0|66.0|0|0.0|100
0|2021-10-20|3550.0|0|3550.0|0|66.0|0|0.0|100
0|2021-10-21|3567.0|0|3567.0|0|66.0|0|0.0|100
0|2021-10-22|3579.0|0|3579.0|0|66.0|0|0.0|100
0|2021-10-23|3602.0|0|3602.0|0|66.0|0|0.0|100
0|2021-10-24|3615.0|0|3615.0|0|66.0|0|0.0|100
0|2021-10-25|3621.0|0|3621.0|0|66.0|0|0.0|100
0|2021-10-26|3641.0|0|3641.0|0|66.0|0|0.0|100
0|2021-10-27|3667.0|0|3667.0|0|67.0|0|0.0|100
0|2021-10-28|3693.0|0|3693.0|0|68.0|0|0.0|100
0|2021-10-29|3717.0|0|3717.0|0|68.0|0|0.0|100
0|2021-10-30|3734.0|0|3734.0|0|68.0|0|0.0|100
0|2021-10-31|3741.0|0|3741.0|0|68.0|0|0.0|100
0|2021-11-01|3741.0|0|3741.0|0|68.0|0|0.0|100
0|2021-11-02|3772.0|0|3772.0|0|68.0|0|0.0|100
0|2021-11-03|3807.0|0|3807.0|0|68.0|0|0.0|100
0|2021-11-04|3836.0|0|3836.0|0|68.0|0|0.0|100
0|2021-11-05|3867.0|0|3867.0|0|68.0|0|0.0|100
0|2021-11-06|3889.0|0|3889.0|0|69.0|0|0.0|100
0|2021-11-07|3907.0|0|3907.0|0|69.0|0|0.0|100
0|2021-11-08|3917.0|0|3917.0|0|69.0|0|0.0|100
0|2021-11-09|3945.0|0|3945.0|0|69.0|0|0.0|100
0|2021-11-10|3945.0|0|3979.0|0|69.0|0|0.0|100
0|2021-11-11|3996.0|0|3996.0|0|70.0|0|0.0|100
0|2021-11-12|4030.0|0|4030.0|0|70.0|0|0.0|100
0|2021-11-13|4096.0|0|4096.0|0|70.0|0|0.0|100
0|2021-11-14|4126.0|0|4126.0|0|70.0|0|0.0|100
0|2021-11-15|4134.0|0|4134.0|0|71.0|0|0.0|100
0|2021-11-16|4167.0|0|4167.0|0|71.0|0|0.0|100
0|2021-11-17|4206.0|0|4206.0|0|71.0|0|0.0|100
0|2021-11-18|4236.0|0|4236.0|0|71.0|0|0.0|100
0|2021-11-19|4291.0|0|4291.0|0|72.0|0|0.0|100
0|2021-11-20|4332.0|0|4332.0|0|73.0|0|0.0|100
0|2021-11-21|4355.0|0|4355.0|0|73.0|0|0.0|100
0|2021-11-22|4369.0|0|4369.0|0|73.0|0|0.0|100
0|2021-11-23|4409.0|0|4409.0|0|73.0|0|0.0|100
0|2021-11-24|4440.0|0|4440.0|0|74.0|0|0.0|100
0|2021-11-25|4482.0|0|4482.0|0|75.0|0|0.0|100
0|2021-11-26|4503.0|0|4503.0|0|75.0|0|0.0|100
0|2021-11-27|4525.0|0|4525.0|0|75.0|0|0.0|100
0|2021-11-28|4532.0|0|4532.0|0|75.0|0|0.0|100
0|2021-11-29|4543.0|0|4543.0|0|75.0|0|0.0|100
0|2021-11-30|4581.0|0|4581.0|0|76.0|0|0.0|100
0|2021-12-01|4647.0|0|4647.0|0|76.0|0|0.0|100
0|2021-12-02|4717.0|0|4717.0|0|76.0|0|0.0|100
0|2021-12-03|4749.0|0|4749.0|0|76.0|0|0.0|100
0|2021-12-04|4749.0|0|4815.0|0|76.0|0|0.0|100
0|2021-12-05|4839.0|0|4839.0|0|76.0|0|0.0|100
0|2021-12-06|4842.0|0|4842.0|0|76.0|0|0.0|100
0|2021-12-07|4876.0|0|4876.0|0|78.0|0|0.0|100
0|2021-12-08|4904.0|0|4904.0|0|78.0|0|0.0|100
0|2021-12-09|4949.0|0|4949.0|0|78.0|0|0.0|100
0|2021-12-10|4990.0|0|4990.0|0|78.0|0|0.0|100
0|2021-12-11|5059.0|0|5059.0|0|79.0|0|0.0|100
0|2021-12-12|5099.0|0|5099.0|0|79.0|0|0.0|100
0|2021-12-13|5129.0|0|5129.0|0|79.0|0|0.0|100
0|2021-12-14|5129.0|0|5177.0|0|79.0|0|0.0|100
0|2021-12-15|5214.0|0|5214.0|0|79.0|0|0.0|100
0|2021-12-16|5254.0|0|5254.0|0|79.0|0|0.0|100
0|2021-12-17|5287.0|0|5287.0|0|80.0|0|0.0|100
0|2021-12-18|5311.0|0|5311.0|0|80.0|0|0.0|100
0|2021-12-19|5325.0|0|5325.0|0|80.0|0|0.0|100
0|2021-12-20|5343.0|0|5343.0|0|80.0|0|0.0|100
0|2021-12-21|5391.0|0|5391.0|0|81.0|0|0.0|100
0|2021-12-22|5449.0|0|5449.0|0|82.0|0|0.0|100
0|2021-12-23|5474.0|0|5474.0|0|82.0|0|0.0|100
0|2021-12-24|5523.0|0|5523.0|0|82.0|0|0.0|100
0|2021-12-25|5537.0|0|5537.0|0|82.0|0|0.0|100
0|2021-12-26|5551.0|0|5551.0|0|82.0|0|0.0|100
0|2021-12-27|5560.0|0|5560.0|0|82.0|0|0.0|100
0|2021-12-28|5605.0|0|5605.0|0|83.0|0|0.0|100
0|2021-12-29|5659.0|0|5659.0|0|86.0|0|0.0|100
0|2021-12-30|5702.0|0|5702.0|0|86.0|0|0.0|100
0|2021-12-31|5757.0|0|5757.0|0|86.0|0|0.0|100
0|2022-01-01|5831.0|0|5831.0|0|86.0|0|0.0|100
0|2022-01-02|5878.0|0|5878.0|0|86.0|0|0.0|100
0|2022-01-03|5905.0|0|5905.0|0|86.0|0|0.0|100
0|2022-01-04|5947.0|0|5947.0|0|87.0|0|0.0|100
0|2022-01-05|6007.0|0|6007.0|0|88.0|0|0.0|100
0|2022-01-06|6088.0|0|6088.0|0|90.0|0|0.0|100
0|2022-01-07|6233.0|0|6233.0|0|93.0|0|0.0|100
0|2022-01-08|6324.0|0|6324.0|0|93.0|0|0.0|100
0|2022-01-09|6348.0|0|6348.0|0|93.0|0|0.0|100
0|2022-01-10|6365.0|0|6365.0|0|93.0|0|0.0|100
0|2022-01-11|6437.0|0|6437.0|0|93.0|0|0.0|100
0|2022-01-12|6494.0|0|6494.0|0|95.0|0|0.0|100
0|2022-01-13|6494.0|0|6566.0|0|95.0|0|0.0|100
0|2022-01-14|6629.0|0|6629.0|0|96.0|0|0.0|100
0|2022-01-15|6699.0|0|6699.0|0|96.0|0|0.0|100
0|2022-01-16|6749.0|0|6749.0|0|96.0|0|0.0|100
0|2022-01-17|6762.0|0|0.0|100|96.0|0|0.0|100
