|dates|Rawlins_Kansas_UnitedStates.BLS_EmployedPopulation.data|Rawlins_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Rawlins_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Rawlins_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Rawlins_Kansas_UnitedStates.BLS_UnemploymentRate.data|Rawlins_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Rawlins_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Rawlins_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-14|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-15|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-16|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-17|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-18|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-19|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-20|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-21|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-22|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-23|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-24|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-25|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-26|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-27|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-28|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-29|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-11-30|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-01|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-02|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-03|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-04|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-05|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-06|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-07|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-08|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-09|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-10|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-11|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-12|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-13|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-14|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-15|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-16|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-17|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-18|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-19|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-20|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-21|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-22|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-23|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-24|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-25|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-26|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-27|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-28|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-29|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-30|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2021-12-31|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-01|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-02|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-03|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-04|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-05|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-06|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-07|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-08|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-09|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-10|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-11|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-12|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-13|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-14|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-15|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-16|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
0|2022-01-17|1503.0|0|27.0|0|1.7647058823529411|0|1530.0|0
