|dates|Zapata_Texas_UnitedStates.AveragePrecipitationTotal.data|Zapata_Texas_UnitedStates.AveragePrecipitationTotal.missing|Zapata_Texas_UnitedStates.AveragePrecipitation.data|Zapata_Texas_UnitedStates.AveragePrecipitation.missing|Zapata_Texas_UnitedStates.AverageWindDirection.data|Zapata_Texas_UnitedStates.AverageWindDirection.missing|Zapata_Texas_UnitedStates.AverageWindSpeed.data|Zapata_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-11-10|0.0|0|0.0|0|84.11458333333333|0|4.776041666666667|0
0|2021-11-11|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-12|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-13|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-14|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-15|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-16|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-17|0.0|0|0.0|0|150.0|0|10.0|0
0|2021-11-18|0.0|0|0.0004166666666666667|0|260.5208333333333|0|9.9375|0
0|2021-11-19|0.0|0|0.0|0|186.875|0|3.9479166666666665|0
0|2021-11-20|0.0|0|0.0|0|87.1875|0|4.166666666666667|0
0|2021-11-21|0.0|0|0.0|0|79.16666666666667|0|3.0625|0
0|2021-11-22|0.0004166666666666667|0|0.000625|0|199.375|0|6.114583333333333|0
0|2021-11-23|0.0|0|0.0|0|77.70833333333333|0|3.75|0
0|2021-11-24|0.0|0|0.0|0|125.20833333333333|0|7.34375|0
0|2021-11-25|0.001875|0|0.0027083333333333334|0|155.20833333333334|0|5.75|0
0|2021-11-26|0.0|0|0.0|0|156.875|0|4.979166666666667|0
0|2021-11-27|0.0|0|0.0|0|172.60416666666666|0|3.53125|0
0|2021-11-28|0.0|0|0.0|0|257.9166666666667|0|5.791666666666667|0
0|2021-11-29|0.0|0|0.0|0|38.75|0|1.1510416666666667|0
0|2021-11-30|0.0|0|0.0|0|85.83333333333333|0|4.447916666666667|0
0|2021-12-01|0.0|0|0.0|0|85.3125|0|2.78125|0
0|2021-12-02|0.0|0|0.0|0|95.41666666666667|0|4.4375|0
0|2021-12-03|0.0|0|0.0|0|123.64583333333333|0|5.197916666666667|0
0|2021-12-04|0.0|0|0.0|0|99.58333333333333|0|4.270833333333333|0
0|2021-12-05|0.0|0|0.0|0|140.52083333333334|0|5.854166666666667|0
0|2021-12-06|0.0|0|0.0|0|194.16666666666666|0|7.083333333333333|0
0|2021-12-07|0.0|0|0.0|0|145.41666666666666|0|3.1458333333333335|0
0|2021-12-08|0.0|0|0.0|0|61.510416666666664|0|2.546875|0
0|2021-12-09|0.0|0|0.0|0|125.625|0|4.864583333333333|0
0|2021-12-10|0.0|0|0.0|0|125.26041666666667|0|6.1875|0
0|2021-12-11|0.0|0|0.0|0|125.41666666666667|0|7.65625|0
0|2021-12-12|0.0|0|0.0|0|49.583333333333336|0|1.25|0
0|2021-12-13|0.0|0|0.0|0|29.0625|0|0.90625|0
0|2021-12-14|0.0|0|0.0|0|99.89583333333333|0|5.104166666666667|0
0|2021-12-15|0.0|0|0.0|0|144.0625|0|10.291666666666666|0
0|2021-12-16|0.0|0|0.0|0|136.45833333333334|0|7.333333333333333|0
0|2021-12-17|0.0|0|0.0|0|140.41666666666666|0|9.041666666666666|0
0|2021-12-18|0.0|0|0.0|0|142.91666666666666|0|6.552083333333333|0
0|2021-12-19|0.00020833333333333335|0|0.008854166666666668|0|274.4791666666667|0|6.895833333333333|0
0|2021-12-20|0.005625000000000001|0|0.0|0|114.375|0|1.84375|0
0|2021-12-21|0.0|0|0.0|0|47.083333333333336|0|1.1875|0
0|2021-12-22|0.0|0|0.0|0|86.14583333333333|0|2.4166666666666665|0
0|2021-12-23|0.0|0|0.0|0|135.3125|0|7.322916666666667|0
0|2021-12-24|0.0|0|0.0|0|133.02083333333334|0|6.520833333333333|0
0|2021-12-25|0.0|0|0.0|0|111.14583333333333|0|3.6458333333333335|0
0|2021-12-26|0.0|0|0.0|0|139.58333333333334|0|6.614583333333333|0
0|2021-12-27|0.0|0|0.0|0|108.02083333333333|0|3.9270833333333335|0
0|2021-12-28|0.0|0|0.0|0|106.66666666666667|0|3.0729166666666665|0
0|2021-12-29|0.0|0|0.0|0|47.34375|0|1.3385416666666667|0
0|2021-12-30|0.0|0|0.0|0|52.291666666666664|0|1.6145833333333333|0
0|2021-12-31|0.0|0|0.0|0|119.79166666666667|0|6.677083333333333|0
0|2022-01-01|0.0|0|0.0|0|128.4375|0|3.8645833333333335|0
0|2022-01-02|0.0|0|0.0|0|263.6458333333333|0|13.71875|0
0|2022-01-03|0.0|0|0.0|0|65.0|0|2.8020833333333335|0
0|2022-01-04|0.0|0|0.0|0|95.0|0|3.71875|0
0|2022-01-05|0.0|0|0.0|0|120.57291666666667|0|2.1614583333333335|0
0|2022-01-06|0.0|0|0.0|0|46.09375|0|2.7604166666666665|0
0|2022-01-07|0.0|0|0.0003125|0|145.52083333333334|0|5.072916666666667|0
0|2022-01-08|0.0004166666666666667|0|0.00020833333333333335|0|27.083333333333332|0|0.8020833333333334|0
0|2022-01-09|0.0|0|0.0|0|179.47916666666666|0|5.510416666666667|0
0|2022-01-10|0.0|0|0.0|0|308.2291666666667|0|9.520833333333334|0
0|2022-01-11|0.0|0|0.0|0|146.25|0|2.7604166666666665|0
0|2022-01-12|0.0|0|0.0|0|105.9375|0|1.3854166666666667|0
0|2022-01-13|0.0|0|0.0|0|40.520833333333336|0|0.6979166666666666|0
0|2022-01-14|0.0|0|0.0|0|85.3125|0|4.072916666666667|0
0|2022-01-15|0.0|0|0.0|0|273.8020833333333|0|14.151041666666666|0
0|2022-01-16|0.0|0|0.0|0|155.20833333333334|0|2.875|0
0|2022-01-17|0.0|0|0.0|0|87.29166666666667|0|4.145833333333333|0
