|dates|Delaware_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Delaware_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Delaware_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.data|Delaware_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.missing|Delaware_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Delaware_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Delaware_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Delaware_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-17|0.0|100|1488.0|0|0.0|100|0.0|100
0|2021-10-18|0.0|100|1488.0|0|0.0|100|0.0|100
0|2021-10-19|0.0|100|1488.0|0|0.0|100|0.0|100
0|2021-10-20|0.0|100|1490.0|0|0.0|100|0.0|100
0|2021-10-21|0.0|100|1493.0|0|0.0|100|0.0|100
0|2021-10-22|0.0|100|1494.0|0|0.0|100|0.0|100
0|2021-10-23|0.0|100|1495.0|0|0.0|100|0.0|100
0|2021-10-24|0.0|100|1495.0|0|0.0|100|0.0|100
0|2021-10-25|0.0|100|1496.0|0|0.0|100|0.0|100
0|2021-10-26|0.0|100|1496.0|0|0.0|100|0.0|100
0|2021-10-27|0.0|100|1499.0|0|0.0|100|0.0|100
0|2021-10-28|0.0|100|1501.0|0|0.0|100|0.0|100
0|2021-10-29|0.0|100|1504.0|0|0.0|100|0.0|100
0|2021-10-30|0.0|100|1504.0|0|0.0|100|0.0|100
0|2021-10-31|0.0|100|1504.0|0|0.0|100|0.0|100
0|2021-11-01|0.0|100|1504.0|0|0.0|100|0.0|100
0|2021-11-02|0.0|100|1504.0|0|0.0|100|0.0|100
0|2021-11-03|0.0|100|1507.0|0|0.0|100|0.0|100
0|2021-11-04|0.0|100|1509.0|0|0.0|100|0.0|100
0|2021-11-05|0.0|100|1509.0|0|0.0|100|0.0|100
0|2021-11-06|0.0|100|1510.0|0|0.0|100|0.0|100
0|2021-11-07|0.0|100|1510.0|0|0.0|100|0.0|100
0|2021-11-08|0.0|100|1510.0|0|0.0|100|0.0|100
0|2021-11-09|0.0|100|1511.0|0|0.0|100|0.0|100
0|2021-11-10|0.0|100|1513.0|0|0.0|100|0.0|100
0|2021-11-11|0.0|100|1515.0|0|0.0|100|0.0|100
0|2021-11-12|0.0|100|1515.0|0|0.0|100|0.0|100
0|2021-11-13|0.0|100|1515.0|0|0.0|100|0.0|100
0|2021-11-14|0.0|100|1515.0|0|0.0|100|0.0|100
0|2021-11-15|0.0|100|1515.0|0|0.0|100|0.0|100
0|2021-11-16|0.0|100|1515.0|0|0.0|100|0.0|100
0|2021-11-17|0.0|100|1518.0|0|0.0|100|0.0|100
0|2021-11-18|0.0|100|1520.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|1522.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|1522.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|1522.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|1522.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|1523.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|1525.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|1527.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|1530.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|1530.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|1531.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|1533.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|1533.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|1534.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|1534.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|1536.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|1536.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|1538.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|1538.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|1538.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|1541.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|1543.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|1544.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|1549.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|1555.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|1556.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|1556.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|1560.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|1560.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|1562.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|1563.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|1563.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|1563.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|1563.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|1568.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|1576.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|1582.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|1582.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|1582.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|1582.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|1584.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|1588.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|1594.0|0|0.0|100|0.0|100
