|dates|Ward_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Ward_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Ward_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Ward_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Ward_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Ward_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Ward_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Ward_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-30|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-01|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-02|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-03|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-04|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-05|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-06|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-07|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-08|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-09|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-10|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-11|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-12|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-13|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-14|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-15|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-16|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-17|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-18|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-19|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-20|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-21|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-22|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-23|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-24|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-25|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-26|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-27|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-28|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-29|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-30|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2021-12-31|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-01|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-02|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-03|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-04|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-05|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-06|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-07|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-08|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-09|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-10|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-11|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-12|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-13|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-14|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-15|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-16|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
0|2022-01-17|30147.0|0|1279.0|0|4.069878444600013|0|31426.0|0
