|dates|Luna_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Luna_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Luna_NewMexico_UnitedStates.AveragePrecipitation.data|Luna_NewMexico_UnitedStates.AveragePrecipitation.missing|Luna_NewMexico_UnitedStates.AverageWindDirection.data|Luna_NewMexico_UnitedStates.AverageWindDirection.missing|Luna_NewMexico_UnitedStates.AverageWindSpeed.data|Luna_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|99.16666666666667|0|6.791666666666667|0
0|2021-10-18|0.0|0|0.0|0|253.75|0|9.458333333333334|0
0|2021-10-19|0.0|0|0.0|0|265.0|0|10.291666666666666|0
0|2021-10-20|0.0|0|0.0|0|142.91666666666666|0|4.291666666666667|0
0|2021-10-21|0.0|0|0.0|0|181.66666666666666|0|4.583333333333333|0
0|2021-10-22|0.0|0|0.0|0|190.41666666666666|0|5.166666666666667|0
0|2021-10-23|0.0|0|0.0|0|239.58333333333334|0|9.583333333333334|0
0|2021-10-24|0.0|0|0.0|0|268.3333333333333|0|9.916666666666666|0
0|2021-10-25|0.0|0|0.0|0|192.08333333333334|0|5.375|0
0|2021-10-26|0.0|0|0.0|0|245.5902777777778|0|18.833333333333332|0
0|2021-10-27|0.0|0|0.0|0|274.1666666666667|0|13.041666666666666|0
0|2021-10-28|0.0|0|0.0|0|106.25|0|3.25|0
0|2021-10-29|0.0|0|0.0|0|139.16666666666666|0|5.416666666666667|0
0|2021-10-30|0.0|0|0.0|0|225.83333333333334|0|7.958333333333333|0
0|2021-10-31|0.0|0|0.0|0|189.58333333333334|0|5.833333333333333|0
0|2021-11-01|0.0|0|0.0|0|213.75|0|6.375|0
0|2021-11-02|0.0|0|0.0|0|250.83333333333334|0|7.791666666666667|0
0|2021-11-03|0.0|0|0.0|0|111.25|0|5.833333333333333|0
0|2021-11-04|0.0|0|0.0|0|105.83333333333333|0|3.5833333333333335|0
0|2021-11-05|0.0|0|0.0|0|136.66666666666666|0|3.0416666666666665|0
0|2021-11-06|0.0|0|0.0|0|172.5|0|3.75|0
0|2021-11-07|0.0|0|0.0|0|196.04166666666666|0|4.229166666666667|0
0|2021-11-08|0.0|0|0.0|0|186.25|0|4.125|0
0|2021-11-09|0.0|0|0.0|0|194.16666666666666|0|4.916666666666667|0
0|2021-11-10|0.0|0|0.0|0|242.08333333333334|0|8.083333333333334|0
0|2021-11-11|0.0|0|0.0|0|154.16666666666666|0|4.833333333333333|0
0|2021-11-12|0.0|0|0.0|0|171.25|0|6.166666666666667|0
0|2021-11-13|0.0|0|0.0|0|187.91666666666666|0|4.583333333333333|0
0|2021-11-14|0.0|0|0.0|0|208.33333333333334|0|3.7916666666666665|0
0|2021-11-15|0.0|0|0.0|0|220.0|0|6.041666666666667|0
0|2021-11-16|0.0|0|0.0|0|263.3333333333333|0|9.666666666666666|0
0|2021-11-17|0.0|0|0.0|0|224.16666666666666|0|7.75|0
0|2021-11-18|0.0|0|0.0|0|73.54166666666667|0|10.5625|0
0|2021-11-19|0.0|0|0.0|0|114.125|0|4.3125|0
0|2021-11-20|0.0|0|0.0|0|186.25|0|4.666666666666667|0
0|2021-11-21|0.0|0|0.0|0|74.58333333333333|0|13.333333333333334|0
0|2021-11-22|0.0|0|0.0|0|94.16666666666667|0|6.708333333333333|0
0|2021-11-23|0.0|0|0.0|0|160.41666666666666|0|3.7083333333333335|0
0|2021-11-24|0.0|0|0.00125|0|236.25|0|9.0|0
0|2021-11-25|0.00125|0|0.0004166666666666667|0|72.3611111111111|0|12.486111111111109|0
0|2021-11-26|0.0004166666666666667|0|0.0004166666666666667|0|137.91666666666666|0|8.041666666666666|0
0|2021-11-27|0.0004166666666666667|0|0.0|0|141.66666666666666|0|4.75|0
0|2021-11-28|0.0|0|0.0|0|157.08333333333334|0|4.625|0
0|2021-11-29|0.0|0|0.0|0|158.75|0|3.2916666666666665|0
0|2021-11-30|0.0|0|0.0|0|72.91666666666667|0|1.9166666666666667|0
0|2021-12-01|0.0|0|0.0|0|194.58333333333334|0|4.166666666666667|0
0|2021-12-02|0.0|0|0.0|0|192.08333333333334|0|4.458333333333333|0
0|2021-12-03|0.0|0|0.0|0|194.58333333333334|0|4.666666666666667|0
0|2021-12-04|0.0|0|0.0|0|135.0|0|3.375|0
0|2021-12-05|0.0|0|0.0|0|179.16666666666666|0|5.666666666666667|0
0|2021-12-06|0.0|0|0.0|0|129.16666666666666|0|4.291666666666667|0
0|2021-12-07|0.0|0|0.0|0|222.5|0|7.333333333333333|0
0|2021-12-08|0.0|0|0.0|0|190.83333333333334|0|5.5|0
0|2021-12-09|0.0|0|0.0|0|226.66666666666666|0|10.666666666666666|0
0|2021-12-10|0.0|0|0.0|0|266.80555555555554|0|15.638888888888891|0
0|2021-12-11|0.0|0|0.0|0|76.11111111111111|0|6.819444444444444|0
0|2021-12-12|0.0|0|0.0|0|118.75|0|2.625|0
0|2021-12-13|0.0|0|0.0|0|175.83333333333334|0|4.333333333333333|0
0|2021-12-14|0.0|0|0.0|0|165.0|0|5.333333333333333|0
0|2021-12-15|0.0|0|0.0|0|240.41666666666666|0|12.416666666666666|0
0|2021-12-16|0.0|0|0.0|0|162.5|0|4.083333333333333|0
0|2021-12-17|0.0|0|0.0|0|242.91666666666666|0|8.375|0
0|2021-12-18|0.0|0|0.0|0|59.583333333333336|0|14.958333333333334|0
0|2021-12-19|0.0|0|0.0|0|136.66666666666666|0|5.875|0
0|2021-12-20|0.0|0|0.0|0|137.29166666666666|0|3.8541666666666665|0
0|2021-12-21|0.0|0|0.0|0|167.91666666666666|0|3.8333333333333335|0
0|2021-12-22|0.0|0|0.0|0|160.83333333333334|0|4.166666666666667|0
0|2021-12-23|0.0|0|0.0|0|227.5|0|7.083333333333333|0
0|2021-12-24|0.0|0|0.0|0|250.90277777777774|0|12.461805555555557|0
0|2021-12-25|0.0|0|0.0|0|251.25|0|8.875|0
0|2021-12-26|0.0|0|0.0|0|256.6666666666667|0|11.875|0
0|2021-12-27|0.0|0|0.0|0|239.375|0|10.604166666666666|0
0|2021-12-28|0.0|0|0.0|0|255.41666666666666|0|11.708333333333334|0
0|2021-12-29|0.0|0|0.0|0|240.0|0|11.0|0
0|2021-12-30|0.0|0|0.0|0|231.66666666666666|0|6.583333333333333|0
0|2021-12-31|0.0016666666666666668|0|0.014930555555555558|0|182.2222222222222|0|8.180555555555555|0
0|2022-01-01|0.017083333333333332|0|0.000625|0|267.84722222222223|0|20.381944444444446|0
0|2022-01-02|0.00125|0|0.0|0|90.625|0|6.270833333333333|0
0|2022-01-03|0.0|0|0.0|0|157.08333333333334|0|5.791666666666667|0
0|2022-01-04|0.0|0|0.0|0|260.0|0|9.5|0
0|2022-01-05|0.0|0|0.0|0|218.75|0|8.5|0
0|2022-01-06|0.0|0|0.0|0|176.25|0|5.0|0
0|2022-01-07|0.0|0|0.0|0|202.91666666666666|0|5.958333333333333|0
0|2022-01-08|0.0|0|0.0|0|256.6666666666667|0|9.166666666666666|0
0|2022-01-09|0.0|0|0.0|0|89.16666666666667|0|8.75|0
0|2022-01-10|0.0|0|0.0001388888888888889|0|80.41666666666667|0|10.29861111111111|0
0|2022-01-11|0.0004166666666666667|0|0.0|0|127.08333333333333|0|5.916666666666667|0
0|2022-01-12|0.0|0|0.0|0|195.0|0|4.458333333333333|0
0|2022-01-13|0.0|0|0.0|0|192.08333333333334|0|3.9166666666666665|0
0|2022-01-14|0.0|0|0.0|0|250.0|0|12.125|0
0|2022-01-15|0.0|0|0.0|0|142.70833333333334|0|7.916666666666667|0
0|2022-01-16|0.0|0|0.0|0|118.33333333333333|0|2.5416666666666665|0
0|2022-01-17|0.0|0|0.0|0|190.0|0|5.291666666666667|0
