|dates|Bristol_Massachusetts_UnitedStates.BLS_EmployedPopulation.data|Bristol_Massachusetts_UnitedStates.BLS_EmployedPopulation.missing|Bristol_Massachusetts_UnitedStates.BLS_UnemployedPopulation.data|Bristol_Massachusetts_UnitedStates.BLS_UnemployedPopulation.missing|Bristol_Massachusetts_UnitedStates.BLS_UnemploymentRate.data|Bristol_Massachusetts_UnitedStates.BLS_UnemploymentRate.missing|Bristol_Massachusetts_UnitedStates.BLS_LaborForcePopulation.data|Bristol_Massachusetts_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-18|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-19|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-20|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-21|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-22|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-23|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-24|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-25|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-26|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-27|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-28|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-29|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-30|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-10-31|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-01|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-02|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-03|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-04|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-05|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-06|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-07|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-08|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-09|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-10|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-11|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-12|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-13|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-14|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-15|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-16|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-17|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-18|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-19|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-20|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-21|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-22|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-23|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-24|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-25|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-26|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-27|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-28|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-29|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-11-30|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-01|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-02|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-03|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-04|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-05|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-06|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-07|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-08|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-09|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-10|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-11|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-12|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-13|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-14|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-15|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-16|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-17|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-18|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-19|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-20|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-21|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-22|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-23|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-24|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-25|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-26|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-27|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-28|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-29|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-30|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2021-12-31|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-01|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-02|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-03|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-04|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-05|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-06|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-07|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-08|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-09|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-10|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-11|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-12|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-13|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-14|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-15|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-16|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
0|2022-01-17|279449.0|0|20039.0|0|6.691086120311999|0|299488.0|0
