|dates|Cumberland_Maine_UnitedStates.BLS_EmployedPopulation.data|Cumberland_Maine_UnitedStates.BLS_EmployedPopulation.missing|Cumberland_Maine_UnitedStates.BLS_UnemployedPopulation.data|Cumberland_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Cumberland_Maine_UnitedStates.BLS_UnemploymentRate.data|Cumberland_Maine_UnitedStates.BLS_UnemploymentRate.missing|Cumberland_Maine_UnitedStates.BLS_LaborForcePopulation.data|Cumberland_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-18|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-19|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-20|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-21|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-22|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-23|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-24|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-25|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-26|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-27|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-28|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-29|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-30|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-10-31|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-01|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-02|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-03|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-04|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-05|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-06|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-07|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-08|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-09|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-10|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-11|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-12|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-13|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-14|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-15|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-16|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-17|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-18|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-19|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-20|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-21|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-22|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-23|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-24|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-25|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-26|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-27|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-28|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-29|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-11-30|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-01|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-02|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-03|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-04|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-05|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-06|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-07|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-08|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-09|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-10|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-11|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-12|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-13|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-14|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-15|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-16|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-17|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-18|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-19|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-20|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-21|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-22|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-23|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-24|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-25|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-26|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-27|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-28|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-29|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-30|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2021-12-31|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-01|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-02|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-03|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-04|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-05|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-06|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-07|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-08|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-09|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-10|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-11|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-12|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-13|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-14|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-15|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-16|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
0|2022-01-17|152070.0|0|6561.0|0|4.136013767800745|0|158631.0|0
