|dates|Plymouth_Massachusetts_UnitedStates.BLS_EmployedPopulation.data|Plymouth_Massachusetts_UnitedStates.BLS_EmployedPopulation.missing|Plymouth_Massachusetts_UnitedStates.BLS_UnemployedPopulation.data|Plymouth_Massachusetts_UnitedStates.BLS_UnemployedPopulation.missing|Plymouth_Massachusetts_UnitedStates.BLS_UnemploymentRate.data|Plymouth_Massachusetts_UnitedStates.BLS_UnemploymentRate.missing|Plymouth_Massachusetts_UnitedStates.BLS_LaborForcePopulation.data|Plymouth_Massachusetts_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-18|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-19|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-20|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-21|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-22|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-23|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-24|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-25|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-26|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-27|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-28|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-29|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-30|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-10-31|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-01|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-02|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-03|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-04|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-05|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-06|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-07|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-08|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-09|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-10|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-11|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-12|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-13|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-14|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-15|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-16|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-17|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-18|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-19|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-20|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-21|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-22|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
