|dates|Buffalo_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Buffalo_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Buffalo_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Buffalo_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Buffalo_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Buffalo_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Buffalo_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Buffalo_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-23|2236.0|0|2236.0|0|8.0|0|0.0|100
0|2021-11-24|2249.0|0|2249.0|0|8.0|0|0.0|100
0|2021-11-25|2253.0|0|2253.0|0|8.0|0|0.0|100
0|2021-11-26|2256.0|0|2256.0|0|8.0|0|0.0|100
0|2021-11-27|2256.0|0|2256.0|0|8.0|0|0.0|100
0|2021-11-28|2256.0|0|2256.0|0|8.0|0|0.0|100
0|2021-11-29|2258.0|0|2258.0|0|8.0|0|0.0|100
0|2021-11-30|2271.0|0|2271.0|0|8.0|0|0.0|100
0|2021-12-01|2285.0|0|2285.0|0|8.0|0|0.0|100
0|2021-12-02|2295.0|0|2295.0|0|8.0|0|0.0|100
0|2021-12-03|2307.0|0|2307.0|0|8.0|0|0.0|100
0|2021-12-04|2307.0|0|2307.0|0|8.0|0|0.0|100
0|2021-12-05|2307.0|0|2307.0|0|8.0|0|0.0|100
0|2021-12-06|2307.0|0|2307.0|0|8.0|0|0.0|100
0|2021-12-07|2307.0|0|2307.0|0|8.0|0|0.0|100
0|2021-12-08|2325.0|0|2325.0|0|8.0|0|0.0|100
0|2021-12-09|2336.0|0|2336.0|0|8.0|0|0.0|100
0|2021-12-10|2336.0|0|2348.0|0|8.0|0|0.0|100
0|2021-12-11|2348.0|0|2348.0|0|9.0|0|0.0|100
0|2021-12-12|2348.0|0|2348.0|0|9.0|0|0.0|100
0|2021-12-13|2362.0|0|2362.0|0|9.0|0|0.0|100
0|2021-12-14|2362.0|0|2375.0|0|9.0|0|0.0|100
0|2021-12-15|2395.0|0|2395.0|0|9.0|0|0.0|100
0|2021-12-16|2410.0|0|2410.0|0|9.0|0|0.0|100
0|2021-12-17|2428.0|0|2428.0|0|9.0|0|0.0|100
0|2021-12-18|2428.0|0|2428.0|0|9.0|0|0.0|100
0|2021-12-19|2428.0|0|2428.0|0|9.0|0|0.0|100
0|2021-12-20|2447.0|0|2447.0|0|9.0|0|0.0|100
0|2021-12-21|2455.0|0|2455.0|0|9.0|0|0.0|100
0|2021-12-22|2473.0|0|2473.0|0|9.0|0|0.0|100
0|2021-12-23|2481.0|0|2481.0|0|9.0|0|0.0|100
0|2021-12-24|2487.0|0|2487.0|0|10.0|0|0.0|100
0|2021-12-25|2487.0|0|2487.0|0|10.0|0|0.0|100
0|2021-12-26|2487.0|0|2487.0|0|10.0|0|0.0|100
0|2021-12-27|2496.0|0|2496.0|0|10.0|0|0.0|100
0|2021-12-28|2505.0|0|2505.0|0|10.0|0|0.0|100
0|2021-12-29|2511.0|0|2511.0|0|10.0|0|0.0|100
0|2021-12-30|2532.0|0|2532.0|0|10.0|0|0.0|100
0|2021-12-31|2552.0|0|2552.0|0|10.0|0|0.0|100
0|2022-01-01|2552.0|0|2552.0|0|10.0|0|0.0|100
0|2022-01-02|2552.0|0|2552.0|0|10.0|0|0.0|100
0|2022-01-03|2571.0|0|2571.0|0|10.0|0|0.0|100
0|2022-01-04|2571.0|0|2575.0|0|10.0|0|0.0|100
0|2022-01-05|2609.0|0|2609.0|0|10.0|0|0.0|100
0|2022-01-06|2637.0|0|2637.0|0|10.0|0|0.0|100
0|2022-01-07|2676.0|0|2676.0|0|10.0|0|0.0|100
0|2022-01-08|2676.0|0|2676.0|0|10.0|0|0.0|100
0|2022-01-09|2676.0|0|2676.0|0|10.0|0|0.0|100
0|2022-01-10|2732.0|0|2732.0|0|10.0|0|0.0|100
0|2022-01-11|2754.0|0|2754.0|0|10.0|0|0.0|100
0|2022-01-12|2785.0|0|2785.0|0|10.0|0|0.0|100
0|2022-01-13|2785.0|0|2823.0|0|10.0|0|0.0|100
0|2022-01-14|2847.0|0|2847.0|0|10.0|0|0.0|100
0|2022-01-15|2847.0|0|2847.0|0|10.0|0|0.0|100
0|2022-01-16|2847.0|0|2847.0|0|10.0|0|0.0|100
0|2022-01-17|2892.0|0|0.0|100|10.0|0|0.0|100
