|dates|Marion_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Marion_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Marion_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Marion_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Marion_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Marion_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Marion_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-18|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-19|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-20|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-21|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-22|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-23|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-24|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-25|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-26|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-27|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-28|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-29|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-30|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-10-31|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-01|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-02|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-03|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-04|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-05|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-06|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-07|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-08|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-09|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-10|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-11|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-12|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-13|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-14|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-15|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-16|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-17|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-18|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-19|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-20|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-21|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-22|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-23|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-24|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-25|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-26|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-27|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-28|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-29|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-11-30|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-01|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-02|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-03|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-04|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-05|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-06|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-07|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-08|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-09|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-10|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-11|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-12|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-13|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-14|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-15|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-16|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-17|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-18|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-19|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-20|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-21|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-22|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-23|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-24|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-25|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-26|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-27|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-28|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-29|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-30|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2021-12-31|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-01|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-02|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-03|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-04|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-05|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-06|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-07|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-08|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-09|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-10|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-11|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-12|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-13|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-14|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-15|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-16|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
0|2022-01-17|5825.0|0|291.0|0|4.758011772400262|0|6116.0|0
