|dates|Lancaster_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Lancaster_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Lancaster_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Lancaster_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Lancaster_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Lancaster_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Lancaster_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Lancaster_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-18|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-19|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-20|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-21|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-22|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-23|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-24|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-25|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-26|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-27|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-28|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-29|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-30|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-10-31|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-01|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-02|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-03|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-04|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-05|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-06|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-07|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-08|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-09|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-10|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-11|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-12|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-13|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-14|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-15|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-16|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-17|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-18|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-19|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-20|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-21|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-22|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-23|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-24|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-25|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-26|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-27|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-28|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-29|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-11-30|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-01|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-02|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-03|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-04|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-05|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-06|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-07|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-08|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-09|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-10|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-11|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-12|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-13|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-14|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-15|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-16|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
