|dates|Hansford_Texas_UnitedStates.BLS_EmployedPopulation.data|Hansford_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hansford_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hansford_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hansford_Texas_UnitedStates.BLS_UnemploymentRate.data|Hansford_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hansford_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hansford_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-03|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-04|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-05|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-06|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-07|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-08|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-09|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-10|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-11|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-12|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-13|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-14|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-15|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-16|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-17|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-18|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-19|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-20|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-21|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-22|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-23|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-24|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-25|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-26|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-27|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-28|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-29|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-30|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2021-12-31|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-01|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-02|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-03|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-04|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-05|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-06|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-07|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-08|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-09|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-10|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-11|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-12|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-13|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-14|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-15|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-16|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
0|2022-01-17|2335.0|0|78.0|0|3.232490675507667|0|2413.0|0
