|dates|Okanogan_Washington_UnitedStates.BLS_EmployedPopulation.data|Okanogan_Washington_UnitedStates.BLS_EmployedPopulation.missing|Okanogan_Washington_UnitedStates.BLS_UnemployedPopulation.data|Okanogan_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Okanogan_Washington_UnitedStates.BLS_UnemploymentRate.data|Okanogan_Washington_UnitedStates.BLS_UnemploymentRate.missing|Okanogan_Washington_UnitedStates.BLS_LaborForcePopulation.data|Okanogan_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-18|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-19|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-20|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-21|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-22|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-23|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-24|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-25|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-26|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-27|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-28|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-29|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-30|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-10-31|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-01|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-02|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-03|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-04|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-05|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-06|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-07|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-08|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-09|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-10|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-11|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
