|dates|Caldwell_Texas_UnitedStates.BLS_EmployedPopulation.data|Caldwell_Texas_UnitedStates.BLS_EmployedPopulation.missing|Caldwell_Texas_UnitedStates.BLS_UnemployedPopulation.data|Caldwell_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Caldwell_Texas_UnitedStates.BLS_UnemploymentRate.data|Caldwell_Texas_UnitedStates.BLS_UnemploymentRate.missing|Caldwell_Texas_UnitedStates.BLS_LaborForcePopulation.data|Caldwell_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-02|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-03|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-04|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-05|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-06|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-07|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-08|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-09|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-10|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-11|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-12|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-13|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-14|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-15|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-16|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-17|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-18|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-19|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-20|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-21|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-22|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-23|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-24|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-25|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-26|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-27|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-28|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-29|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-30|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2021-12-31|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-01|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-02|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-03|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-04|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-05|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-06|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-07|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-08|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-09|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-10|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-11|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-12|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-13|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-14|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-15|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-16|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
0|2022-01-17|18909.0|0|1007.0|0|5.056236192006427|0|19916.0|0
