|dates|VegaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|VegaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|VegaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|VegaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|VegaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-23|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-02-24|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-02-25|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-02-26|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-02-27|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-02-28|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-02-29|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-01|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-02|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-03|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-04|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-05|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-06|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-07|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-08|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-09|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-10|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-11|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-12|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-13|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-14|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-15|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-16|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-17|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-18|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-19|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-20|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-21|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-22|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-23|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-24|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-25|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-26|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-27|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-28|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-29|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-30|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-03-31|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-01|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-02|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-03|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-04|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-05|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-06|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-07|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-08|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-09|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-10|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-11|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-12|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-13|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-14|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-15|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-16|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-17|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-18|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-19|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-20|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-21|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-22|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-23|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-24|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-25|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-26|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-27|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-28|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-29|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-04-30|11516.0|0|1081.0|0|8.581408271810748|0|12597.0|0
0|2020-05-01|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-02|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-03|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-04|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-05|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-06|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-07|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-08|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-09|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-10|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-11|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-12|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-13|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-14|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-15|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-16|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-17|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-18|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-19|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-20|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-21|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-22|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-23|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-24|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-25|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-26|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-27|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-28|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-29|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-30|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-05-31|10974.0|0|1674.0|0|13.235294117647058|0|12648.0|0
0|2020-06-01|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-02|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-03|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-04|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-05|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-06|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-07|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-08|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-09|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-10|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-11|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-12|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-13|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-14|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-15|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-16|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-17|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-18|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-19|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-20|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-21|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-22|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-23|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-24|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-25|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-26|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-27|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-28|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-29|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-06-30|11590.0|0|1571.0|0|11.936782919231062|0|13161.0|0
0|2020-07-01|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-02|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-03|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-04|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-05|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-06|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-07|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-08|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-09|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-10|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-11|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-12|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-13|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-14|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-15|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-16|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-17|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-18|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-19|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-20|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-21|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-22|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-23|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-24|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-25|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-26|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-27|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-28|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-29|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-30|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-07-31|11585.0|0|1285.0|0|9.984459984459985|0|12870.0|0
0|2020-08-01|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-02|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-03|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-04|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-05|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-06|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-07|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-08|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-09|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-10|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-11|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-12|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-13|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-14|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-15|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-16|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-17|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-18|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-19|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-20|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-21|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-22|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-23|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-24|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-25|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-26|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-27|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-28|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-29|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-30|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-08-31|11523.0|0|1507.0|0|11.565617805065234|0|13030.0|0
0|2020-09-01|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-02|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-03|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-04|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-05|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-06|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-07|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-08|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-09|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-10|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-11|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-12|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-13|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-14|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-15|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-16|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-17|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-18|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-19|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-20|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-21|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-22|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-23|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-24|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-25|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-26|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-27|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-28|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-29|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-09-30|11390.0|0|1654.0|0|12.680159460288255|0|13044.0|0
0|2020-10-01|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-02|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-03|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-04|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-05|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-06|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-07|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-08|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-09|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-10|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-11|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-12|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-13|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-14|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-15|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-16|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-17|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-18|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-19|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-20|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-21|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-22|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-23|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-24|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-25|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-26|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-27|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-28|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-29|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-30|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-10-31|11381.0|0|1413.0|0|11.044239487259652|0|12794.0|0
0|2020-11-01|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-02|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-03|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-04|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-05|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-06|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-07|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-08|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-09|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-10|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-11|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-12|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-13|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-14|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-15|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-16|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-17|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-18|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-19|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-20|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-21|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-22|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-23|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-24|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-25|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-26|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-27|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-28|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-29|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
0|2020-11-30|11131.0|0|1555.0|0|12.257606810657418|0|12686.0|0
