|dates|Unassigned_Florida_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Florida_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Florida_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Florida_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-23|2961.0|0|4842.0|0|24174.0|0|0.0|100
0|2021-11-24|2961.0|0|6365.0|0|24174.0|0|0.0|100
0|2021-11-25|2961.0|0|6365.0|0|24174.0|0|0.0|100
0|2021-11-26|2961.0|0|6365.0|0|24174.0|0|0.0|100
0|2021-11-27|2961.0|0|6365.0|0|24174.0|0|0.0|100
0|2021-11-28|2961.0|0|7032.0|0|24174.0|0|0.0|100
0|2021-11-29|2961.0|0|11821.0|0|24565.0|0|0.0|100
0|2021-11-30|2961.0|0|4561.0|0|24575.0|0|0.0|100
0|2021-12-01|2961.0|0|6657.0|0|24575.0|0|0.0|100
0|2021-12-02|2961.0|0|8782.0|0|24575.0|0|0.0|100
0|2021-12-03|2961.0|0|102.0|0|24728.0|0|0.0|100
0|2021-12-04|2961.0|0|2102.0|0|24728.0|0|0.0|100
0|2021-12-05|2961.0|0|2102.0|0|24728.0|0|0.0|100
0|2021-12-06|2961.0|0|4816.0|0|24816.0|0|0.0|100
0|2021-12-07|2961.0|0|6491.0|0|24816.0|0|0.0|100
0|2021-12-08|2961.0|0|8377.0|0|24816.0|0|0.0|100
0|2021-12-09|2961.0|0|10682.0|0|25034.0|0|0.0|100
0|2021-12-10|2961.0|0|118.0|0|25053.0|0|0.0|100
0|2021-12-11|2961.0|0|2708.0|0|25053.0|0|0.0|100
0|2021-12-12|2961.0|0|2708.0|0|25053.0|0|0.0|100
0|2021-12-13|2961.0|0|6573.0|0|25100.0|0|0.0|100
0|2021-12-14|2961.0|0|9640.0|0|25100.0|0|0.0|100
0|2021-12-15|2961.0|0|13767.0|0|25101.0|0|0.0|100
0|2021-12-16|2961.0|0|20148.0|0|25218.0|0|0.0|100
0|2021-12-17|2961.0|0|92.0|0|25247.0|0|0.0|100
0|2021-12-18|2961.0|0|8801.0|0|25247.0|0|0.0|100
0|2021-12-19|2961.0|0|8801.0|0|25247.0|0|0.0|100
0|2021-12-20|2961.0|0|27205.0|0|25291.0|0|0.0|100
0|2021-12-21|2961.0|0|40120.0|0|25291.0|0|0.0|100
0|2021-12-22|19739.0|0|60314.0|0|25291.0|0|0.0|100
0|2021-12-23|52608.0|0|93183.0|0|25374.0|0|0.0|100
0|2021-12-24|52608.0|0|2.0|0|25374.0|0|0.0|100
0|2021-12-25|2962.0|0|2.0|0|25374.0|0|0.0|100
0|2021-12-26|2962.0|0|2.0|0|25374.0|0|0.0|100
0|2021-12-27|31384.0|0|71959.0|0|25416.0|0|0.0|100
0|2021-12-28|60443.0|0|101018.0|0|25417.0|0|0.0|100
0|2021-12-29|107366.0|0|147941.0|0|25417.0|0|0.0|100
0|2021-12-30|185214.0|0|225789.0|0|25507.0|0|0.0|100
0|2021-12-31|2965.0|0|5.0|0|25531.0|0|0.0|100
0|2022-01-01|2965.0|0|5.0|0|25531.0|0|0.0|100
0|2022-01-02|2965.0|0|5.0|0|25531.0|0|0.0|100
0|2022-01-03|2965.0|0|5.0|0|25531.0|0|0.0|100
0|2022-01-04|153216.0|0|193791.0|0|25568.0|0|0.0|100
0|2022-01-05|153216.0|0|253278.0|0|25568.0|0|0.0|100
0|2022-01-06|279314.0|0|319889.0|0|25649.0|0|0.0|100
0|2022-01-07|2962.0|0|211.0|0|25715.0|0|0.0|100
0|2022-01-08|29550.0|0|70125.0|0|25715.0|0|0.0|100
0|2022-01-09|29550.0|0|70125.0|0|25715.0|0|0.0|100
0|2022-01-10|155546.0|0|196121.0|0|25837.0|0|0.0|100
0|2022-01-11|203255.0|0|243830.0|0|25840.0|0|0.0|100
0|2022-01-12|274997.0|0|315572.0|0|0.0|0|0.0|100
0|2022-01-13|274997.0|0|370566.0|0|0.0|0|0.0|100
0|2022-01-14|389052.0|0|315.0|0|0.0|0|0.0|100
0|2022-01-15|9079.0|0|49654.0|0|0.0|0|0.0|100
0|2022-01-16|9079.0|0|49654.0|0|0.0|0|0.0|100
0|2022-01-17|9079.0|0|0.0|100|0.0|0|0.0|100
