|dates|Barranquitas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Barranquitas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Barranquitas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Barranquitas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Barranquitas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-10|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-11|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-12|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-13|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-14|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-15|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-16|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-17|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-18|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-19|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-20|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-21|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-22|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-23|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-24|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-25|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-26|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-27|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-28|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-29|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-30|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-03-31|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-01|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-02|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-03|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-04|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-05|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-06|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-07|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-08|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-09|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-10|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-11|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-12|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-13|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-14|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-15|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-16|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-17|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-18|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-19|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-20|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-21|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-22|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-23|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-24|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-25|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-26|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-27|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-28|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-29|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-04-30|6438.5|0|545.0|0|7.804109687119639|0|6983.5|0
0|2020-05-01|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-02|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-03|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-04|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-05|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-06|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-07|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-08|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-09|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-10|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-11|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-12|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-13|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-14|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-15|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-16|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-17|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-18|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-19|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-20|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-21|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-22|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-23|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-24|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-25|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-26|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-27|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-28|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-29|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-30|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-05-31|6178.0|0|810.0|0|11.59129937034917|0|6988.0|0
0|2020-06-01|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-02|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-03|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-04|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-05|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-06|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-07|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-08|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-09|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-10|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-11|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-12|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-13|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-14|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-15|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-16|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-17|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-18|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-19|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-20|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-21|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-22|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-23|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-24|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-25|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-26|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-27|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-28|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-29|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-06-30|6517.0|0|751.0|0|10.332966428178317|0|7268.0|0
0|2020-07-01|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-02|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-03|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-04|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-05|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-06|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-07|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-08|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-09|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-10|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-11|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-12|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-13|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-14|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-15|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-16|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-17|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-18|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-19|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-20|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-21|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-22|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-23|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-24|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-25|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-26|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-27|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-28|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-29|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-30|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-07-31|6470.0|0|612.0|0|8.641626659135838|0|7082.0|0
0|2020-08-01|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-02|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-03|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-04|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-05|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-06|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-07|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-08|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-09|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-10|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-11|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-12|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-13|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-14|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-15|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-16|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-17|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-18|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-19|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-20|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-21|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-22|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-23|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-24|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-25|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-26|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-27|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-28|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-29|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-30|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-08-31|6470.0|0|688.0|0|9.611623358480022|0|7158.0|0
0|2020-09-01|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-02|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-03|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-04|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-05|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-06|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-07|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-08|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-09|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-10|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-11|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-12|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-13|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-14|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-15|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-16|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-17|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-18|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-19|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-20|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-21|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-22|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-23|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-24|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-25|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-26|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-27|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-28|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-29|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-09-30|6405.0|0|750.0|0|10.482180293501049|0|7155.0|0
0|2020-10-01|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-02|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-03|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-04|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-05|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-06|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-07|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-08|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-09|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-10|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-11|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-12|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-13|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-14|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-15|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-16|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-17|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-18|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-19|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-20|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-21|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-22|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-23|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-24|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-25|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-26|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-27|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-28|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-29|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-30|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-10-31|6378.0|0|641.0|0|9.132355036329962|0|7019.0|0
0|2020-11-01|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-02|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-03|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-04|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-05|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-06|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-07|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-08|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-09|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-10|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-11|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-12|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-13|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-14|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-15|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-16|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-17|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-18|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-19|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-20|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-21|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-22|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-23|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-24|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-25|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-26|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-27|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-28|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-29|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-11-30|6228.0|0|708.0|0|10.207612456747405|0|6936.0|0
0|2020-12-01|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-02|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-03|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-04|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-05|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-06|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-07|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-08|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
