|dates|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-02|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-03|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-04|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-05|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-06|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-07|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-08|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-09|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-10|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-11|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-12|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-13|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-14|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-15|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-16|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-17|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-18|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-19|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-20|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-21|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-22|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-23|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-24|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-25|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-26|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-27|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-28|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-29|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-30|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-01-31|16109.5|0|1146.0|0|6.641360725565762|0|17255.5|0
0|2020-02-01|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-02|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-03|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-04|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-05|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-06|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-07|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-08|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-09|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-10|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-11|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-12|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-13|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-14|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-15|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-16|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-17|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-18|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-19|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-20|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-21|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-22|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-23|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-24|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-25|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-26|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-27|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-28|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-02-29|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-01|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-02|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-03|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-04|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-05|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-06|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-07|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-08|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-09|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-10|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-11|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-12|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-13|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-14|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-15|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-16|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-17|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-18|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-19|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-20|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-21|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-22|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-23|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-24|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-25|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-26|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-27|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-28|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-29|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-30|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-03-31|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-01|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-02|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-03|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-04|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-05|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-06|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-07|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-08|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-09|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-10|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-11|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-12|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-13|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-14|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-15|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-16|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-17|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-18|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-19|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-20|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-21|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-22|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-23|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-24|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-25|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-26|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-27|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-28|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-29|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-04-30|16585.5|0|946.5|0|5.398699520876113|0|17532.0|0
0|2020-05-01|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-02|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-03|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-04|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-05|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-06|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-07|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-08|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-09|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-10|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-11|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-12|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-13|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-14|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-15|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-16|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-17|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-18|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-19|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-20|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-21|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-22|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-23|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-24|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-25|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-26|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-27|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-28|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-29|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-30|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-05-31|16129.0|0|1120.0|0|6.493130036523857|0|17249.0|0
0|2020-06-01|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-02|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-03|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-04|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-05|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-06|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-07|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-08|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-09|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-10|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-11|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-12|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-13|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-14|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-15|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-16|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-17|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-18|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-19|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-20|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-21|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-22|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-23|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-24|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-25|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-26|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-27|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-28|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-29|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-06-30|17078.0|0|1052.0|0|5.802537231108659|0|18130.0|0
0|2020-07-01|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-02|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-03|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-04|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-05|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-06|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-07|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-08|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-09|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-10|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-11|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-12|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-13|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-14|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-15|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-16|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-17|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-18|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-19|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-20|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-21|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-22|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-23|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-24|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-25|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-26|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-27|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
