|dates|ToaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|ToaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|ToaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|ToaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|ToaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|ToaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|ToaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|ToaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-02|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-03|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-04|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-05|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-06|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-07|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-08|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-09|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-10|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-11|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-12|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-13|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-14|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-15|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-16|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-17|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-18|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-19|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-20|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-21|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-22|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-23|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-24|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-25|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-26|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-27|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-28|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-29|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-30|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-01-31|25656.5|0|1753.5|0|6.397300255381248|0|27410.0|0
0|2020-02-01|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-02|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-03|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-04|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-05|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-06|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-07|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-08|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-09|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-10|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-11|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-12|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-13|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-14|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-15|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-16|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-17|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-18|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-19|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-20|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-21|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-22|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-23|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-24|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-25|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-26|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-27|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-28|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-02-29|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-03-01|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-03-02|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
0|2020-03-03|26410.0|0|1448.0|0|5.197788785986072|0|27858.0|0
